Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,Scan Type,High-Level Science Products,Ang Sep (')
LBNJ01CJQ,SK191,25.4253642,-73.8439604,0,1/7/11 16:17,1/7/11 16:17,2,COS   ,PSA,G130M,1291,12425,1/7/11 20:28,,,,0.002
LBNJ01010,SK191,25.4253642,-73.8439604,0,1/7/11 16:19,1/7/11 16:26,200.032,COS   ,PSA,G130M,1291,12425,1/7/11 20:39,LBNJ01010,,,0.002
LBNJ01020,SK191,25.4253642,-73.8439604,0,1/7/11 16:51,1/7/11 16:58,198.048,COS   ,PSA,G130M,1309,12425,1/7/11 20:41,LBNJ01020,,,0.002
LBNJ01030,SK191,25.4253642,-73.8439604,0,1/7/11 17:06,1/7/11 17:49,460.032,COS   ,PSA,G160M,1600,12425,1/7/11 20:55,LBNJ01030,,,0.002
LBNJ01040,SK191,25.4253642,-73.8439604,0,1/7/11 17:53,1/7/11 18:02,390.048,COS   ,PSA,G160M,1623,12425,1/7/11 20:52,LBNJ01040,,,0.002
LBNJ02ERQ,SK191,25.4253652,-73.8439606,0,5/1/11 1:05,5/1/11 1:08,187,COS   ,PSA,G130M,1291,12425,5/1/11 3:07,,,,0.002
LBNJ02ESQ,SK191,25.4253652,-73.8439606,0,5/1/11 1:08,5/1/11 1:09,113,COS   ,PSA,G130M,1291,12425,5/1/11 3:07,,,,0.002
LBNJ02ETQ,SK191,25.4253652,-73.8439606,0,5/1/11 1:13,5/1/11 1:13,2,COS   ,PSA,G130M,1291,12425,5/1/11 3:08,,,,0.002
LBNJ02010,SK191,25.4253652,-73.8439606,0,5/1/11 1:15,5/1/11 1:21,200,COS   ,PSA,G130M,1291,12425,5/1/11 3:55,LBNJ02010,,,0.002
LBNJ02020,SK191,25.4253652,-73.8439606,0,5/1/11 1:25,5/1/11 2:08,198.048,COS   ,PSA,G130M,1309,12425,5/1/11 5:34,LBNJ02020,,,0.002
LBNJ02030,SK191,25.4253652,-73.8439606,0,5/1/11 2:44,5/1/11 2:55,460.032,COS   ,PSA,G160M,1600,12425,5/1/11 5:45,LBNJ02030,,,0.002
LBNJ02040,SK191,25.4253652,-73.8439606,0,5/1/11 2:59,5/1/11 3:45,390.048,COS   ,PSA,G160M,1623,12425,5/1/11 8:06,LBNJ02040,,,0.002
LBNJ03WWQ,SK191,25.4253661,-73.8439609,0,8/18/11 17:21,8/18/11 17:24,187,COS   ,PSA,G130M,1291,12425,8/18/11 19:59,,,,0.002
LBNJ03WXQ,SK191,25.4253661,-73.8439609,0,8/18/11 17:24,8/18/11 17:26,113,COS   ,PSA,G130M,1291,12425,8/18/11 19:59,,,,0.002
LBNJ03WYQ,SK191,25.4253661,-73.8439609,0,8/18/11 17:29,8/18/11 17:29,2,COS   ,PSA,G130M,1291,12425,8/18/11 19:59,,,,0.002
LBNJ03010,SK191,25.4253661,-73.8439609,0,8/18/11 17:31,8/18/11 17:37,200.032,COS   ,PSA,G130M,1291,12425,8/18/11 20:39,LBNJ03010,,,0.002
LBNJ03020,SK191,25.4253661,-73.8439609,0,8/18/11 17:42,8/18/11 17:48,198.048,COS   ,PSA,G130M,1309,12425,8/18/11 21:02,LBNJ03020,,,0.002
LBNJ03030,SK191,25.4253661,-73.8439609,0,8/18/11 17:53,8/18/11 19:06,460.032,COS   ,PSA,G160M,1600,12425,8/19/11 2:51,LBNJ03030,,,0.002
LBNJ03040,SK191,25.4253662,-73.8439609,0,8/18/11 19:10,8/18/11 19:20,390.048,COS   ,PSA,G160M,1623,12425,8/19/11 2:54,LBNJ03040,,,0.002
LBUD01HPQ,SK191,25.4253676,-73.8439612,0,2/4/12 5:26,2/4/12 5:29,187,COS   ,PSA,G130M,1291,12717,2/4/12 14:31,,,,0.002
LBUD01HQQ,SK191,25.4253676,-73.8439612,0,2/4/12 5:29,2/4/12 5:31,113,COS   ,PSA,G130M,1291,12717,2/4/12 14:31,,,,0.002
LBUD01HRQ,SK191,25.4253676,-73.8439612,0,2/4/12 5:34,2/4/12 5:34,2,COS   ,PSA,G130M,1291,12717,2/4/12 14:31,,,,0.002
LBUD01010,SK191,25.4253676,-73.8439612,0,2/4/12 5:36,2/4/12 6:11,200.064,COS   ,PSA,G130M,1291,12717,2/4/12 14:36,LBUD01010,,,0.002
LBUD01020,SK191,25.4253676,-73.8439612,0,2/4/12 6:16,2/4/12 6:22,198.016,COS   ,PSA,G130M,1309,12717,2/4/12 14:38,LBUD01020,,,0.002
LBUD01030,SK191,25.4253676,-73.8439612,0,2/4/12 7:00,2/4/12 7:10,460.032,COS   ,PSA,G160M,1600,12717,2/4/12 14:41,LBUD01030,,,0.002
LBUD01040,SK191,25.4253676,-73.8439612,0,2/4/12 7:15,2/4/12 7:52,390.048,COS   ,PSA,G160M,1623,12717,2/4/12 14:43,LBUD01040,,,0.002
LD4O01010,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 11:29,7/23/16 11:37,500.032,COS   ,PSA,G185M,1786,14503,7/23/16 17:28,LD4O01010,,,0.003
LD4O01020,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 12:24,7/23/16 12:32,500,COS   ,PSA,G185M,1817,14503,7/23/16 17:28,LD4O01020,,,0.003
LD4O01030,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 12:35,7/23/16 12:42,390.016,COS   ,PSA,G185M,1835,14503,7/23/16 17:29,LD4O01030,,,0.003
LD4O01040,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 12:44,7/23/16 12:51,370.016,COS   ,PSA,G185M,1850,14503,7/23/16 17:30,LD4O01040,,,0.003
LD4O01050,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 12:53,7/23/16 12:59,359.04,COS   ,PSA,G185M,1864,14503,7/23/16 17:30,LD4O01050,,,0.003
LD4O01060,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 13:02,7/23/16 13:09,388.992,COS   ,PSA,G185M,1882,14503,7/23/16 17:31,LD4O01060,,,0.003
LD4O01070,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 13:59,7/23/16 14:04,300.032,COS   ,PSA,G185M,1890,14503,7/23/16 17:32,LD4O01070,,,0.003
LD4O01080,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 14:07,7/23/16 14:13,351.008,COS   ,PSA,G185M,1900,14503,7/23/16 17:32,LD4O01080,,,0.003
LD4O01090,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 14:15,7/23/16 14:20,285.024,COS   ,PSA,G185M,1913,14503,7/23/16 17:33,LD4O01090,,,0.003
LD4O010A0,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 14:23,7/23/16 14:28,285.024,COS   ,PSA,G185M,1921,14503,7/23/16 17:34,LD4O010A0,,,0.003
LD4O010B0,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 14:30,7/23/16 14:35,293.024,COS   ,PSA,G185M,1941,14503,7/23/16 17:35,LD4O010B0,,,0.003
LD4O010C0,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 14:38,7/23/16 14:44,388.992,COS   ,PSA,G185M,1953,14503,7/23/16 17:35,LD4O010C0,,,0.003
LD4O010D0,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 15:34,7/23/16 15:43,539.008,COS   ,PSA,G185M,1971,14503,7/23/16 17:36,LD4O010D0,,,0.003
LD4O010E0,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 15:46,7/23/16 15:53,410.016,COS   ,PSA,G185M,1986,14503,7/23/16 17:37,LD4O010E0,,,0.003
LD4O010F0,NGC330-B37,14.0865654,-72.4761155,1,7/23/16 15:56,7/23/16 16:02,378.016,COS   ,PSA,G185M,2010,14503,7/23/16 17:38,LD4O010F0,,,0.003
LABP73010,NGC330-B37,14.086541,-72.4760516,1,8/1/09 0:47,8/1/09 0:57,550.016,COS   ,PSA,G160M,1600,11487,9/9/09 16:00,LABP73010,,,0.007
LABP73020,NGC330-B37,14.086541,-72.4760516,1,8/1/09 1:01,8/1/09 1:13,750.208,COS   ,PSA,G130M,1309,11487,9/9/09 16:00,LABP73020,,,0.007
LABP73030,NGC330-B37,14.086541,-72.4760516,1,8/1/09 1:17,8/1/09 1:29,750.208,COS   ,PSA,G130M,1291,11487,9/9/09 16:00,LABP73030,,,0.007
LABP73040,NGC330-B37,14.086541,-72.4760516,1,8/1/09 2:14,8/1/09 2:26,750.176,COS   ,PSA,G130M,1300,11487,9/9/09 16:00,LABP73040,,,0.007
LABP73050,NGC330-B37,14.086541,-72.4760516,1,8/1/09 2:30,8/1/09 2:41,650.208,COS   ,PSA,G130M,1318,11487,9/9/09 16:00,LABP73050,,,0.007
LABP73060,NGC330-B37,14.086541,-72.4760516,1,8/1/09 2:44,8/1/09 2:55,650.208,COS   ,PSA,G130M,1327,11487,9/9/09 16:00,LABP73060,,,0.007
LABP73070,NGC330-B37,14.086541,-72.4760516,1,8/1/09 3:50,8/1/09 4:01,650.208,COS   ,PSA,G160M,1577,11487,9/9/09 16:00,LABP73070,,,0.007
LABP73080,NGC330-B37,14.086541,-72.4760516,1,8/1/09 4:04,8/1/09 4:13,540.032,COS   ,PSA,G160M,1589,11487,9/9/09 16:00,LABP73080,,,0.007
LABP73090,NGC330-B37,14.086541,-72.4760516,1,8/1/09 4:17,8/1/09 4:26,540.032,COS   ,PSA,G160M,1611,11487,9/9/09 16:00,LABP73090,,,0.007
LABP730A0,NGC330-B37,14.086541,-72.4760516,1,8/1/09 4:29,8/1/09 4:38,540.032,COS   ,PSA,G160M,1623,11487,9/9/09 16:00,LABP730A0,,,0.007
LABP50010,NGC330-B37,14.0865411,-72.4760516,1,7/27/09 3:01,7/27/09 4:12,1650.048,COS   ,PSA,G160M,1600,11487,9/9/09 16:00,LABP50010,,,0.007
LABP50020,NGC330-B37,14.0865411,-72.4760516,1,7/27/09 4:17,7/27/09 4:45,1360.224,COS   ,PSA,G130M,1309,11487,9/9/09 16:00,LABP50020,,,0.007
#LE4X02010,AZV-435,17.0745925,-71.99846389,1,2020-06-26T06:26:04.220000,2020-06-26T06:36:39.220000,454.016,COS   ,PSA,G130M,1291,15837,2020-06-26T13:53:07,LE4X02010,,,0.002096287
#LE4X02020,AZV-435,17.0745925,-71.99846389,1,2020-06-26T06:41:35.197000,2020-06-26T07:28:13.220000,1364.096,COS   ,PSA,G160M,1611,15837,2020-06-26T13:57:39,LE4X02020,,,0.002096287
