Dataset, Target Name, RA (J2000), Dec (J2000), Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,Scan Type,High-Level Science Products,Ang Sep (')
OBDC01020,SK-155,18.7094167,-73.3382778,2,9/23/09 22:58,9/23/09 23:50,3150,STIS  ,0.2X0.09,E140H,1598,12010,9/24/09 3:43,OBDC01020,,,67.05
O4WR14010,AV15,11.6756667,-73.4153333,22,5/26/99 3:29,5/26/99 4:10,2448,STIS  ,0.2X0.2,E140M,1425,7437,11/2/99 20:58,O4WR14010,,,71.176
#O4WR14020,AV15,11.6756667,-73.4153333,22,5/26/99 4:50,5/26/99 4:57,377.696,STIS  ,0.2X0.2,E140M,1425,7437,5/18/00 12:11,O4WR14020,,,71.176
O67T01010,4U0115-737,19.2716667,-73.4433056,3,11/7/00 3:02,11/7/00 3:43,2467.2,STIS  ,0.2X0.2,E140M,1425,8566,11/7/01 3:43,O67T01010,,,83.167
O67T01020,4U0115-737,19.2716667,-73.4433056,3,11/7/00 4:25,11/7/00 5:09,2650.199,STIS  ,0.2X0.2,E140M,1425,8566,11/7/01 5:09,O67T01020,,,83.167
O67T02010,4U0115-737,19.2716667,-73.4433056,3,11/8/00 9:33,11/8/00 10:14,2467.2,STIS  ,0.2X0.2,E140M,1425,8566,11/8/01 10:14,O67T02010,,,83.167
O67T02020,4U0115-737,19.2716667,-73.4433056,3,11/8/00 10:56,11/8/00 11:40,2650.2,STIS  ,0.2X0.2,E140M,1425,8566,11/8/01 11:40,O67T02020,,,83.167
O67T03010,4U0115-737,19.2716667,-73.4433056,3,11/9/00 1:37,11/9/00 2:18,2467.2,STIS  ,0.2X0.2,E140M,1425,8566,11/9/01 2:18,O67T03010,,,83.167
O67T03020,4U0115-737,19.2716667,-73.4433056,3,11/9/00 2:59,11/9/00 3:43,2650.2,STIS  ,0.2X0.2,E140M,1425,8566,11/9/01 3:43,O67T03020,,,83.167
O67T04010,4U0115-737,19.2716667,-73.4433056,3,11/10/00 1:43,11/10/00 2:24,2467.2,STIS  ,0.2X0.2,E140M,1425,8566,11/10/01 2:24,O67T04010,,,83.167
O67T04020,4U0115-737,19.2716667,-73.4433056,3,11/10/00 3:04,11/10/00 3:49,2650.199,STIS  ,0.2X0.2,E140M,1425,8566,11/10/01 3:49,O67T04020,,,83.167
O67T05010,4U0115-737,19.2716667,-73.4433056,3,10/13/00 19:39,10/13/00 20:21,2467.2,STIS  ,0.2X0.2,E140M,1425,8566,10/13/01 20:21,O67T05010,,,83.167
O67T05020,4U0115-737,19.2716667,-73.4433056,3,10/13/00 21:16,10/13/00 22:00,2650.198,STIS  ,0.2X0.2,E140M,1425,8566,10/13/01 22:00,O67T05020,,,83.167
O67T06010,4U0115-737,19.2716667,-73.4433056,3,10/14/00 13:31,10/14/00 14:12,2467.199,STIS  ,0.2X0.2,E140M,1425,8566,10/14/01 14:12,O67T06010,,,83.167
O67T06020,4U0115-737,19.2716667,-73.4433056,3,10/14/00 14:56,10/14/00 15:40,2650.2,STIS  ,0.2X0.2,E140M,1425,8566,10/14/01 15:40,O67T06020,,,83.167
O67T07010,4U0115-737,19.2716667,-73.4433056,3,10/15/00 16:39,10/15/00 17:20,2467.199,STIS  ,0.2X0.2,E140M,1425,8566,10/15/01 17:20,O67T07010,,,83.167
O67T07020,4U0115-737,19.2716667,-73.4433056,3,10/15/00 18:15,10/15/00 18:59,2650.197,STIS  ,0.2X0.2,E140M,1425,8566,10/15/01 18:59,O67T07020,,,83.167
O67T08010,4U0115-737,19.2716667,-73.4433056,3,10/16/00 15:17,10/16/00 15:58,2467.199,STIS  ,0.2X0.2,E140M,1425,8566,10/16/01 15:58,O67T08010,,,83.167
O67T08020,4U0115-737,19.2716667,-73.4433056,3,10/16/00 16:45,10/16/00 17:29,2650.199,STIS  ,0.2X0.2,E140M,1425,8566,10/16/01 17:29,O67T08020,,,83.167
O67T53010,4U0115-737,19.2716667,-73.4433056,3,4/25/01 14:38,4/25/01 15:20,2467.199,STIS  ,0.2X0.2,E140M,1425,8566,4/25/02 15:20,O67T53010,,,83.167
O67T53020,4U0115-737,19.2716667,-73.4433056,3,4/25/01 16:03,4/25/01 16:48,2650.199,STIS  ,0.2X0.2,E140M,1425,8566,4/25/02 16:48,O67T53020,,,83.167
O67T54010,4U0115-737,19.2716667,-73.4433056,3,4/26/01 14:42,4/26/01 15:23,2467.2,STIS  ,0.2X0.2,E140M,1425,8566,4/26/02 15:23,O67T54010,,,83.167
O67T54020,4U0115-737,19.2716667,-73.4433056,3,4/26/01 16:07,4/26/01 16:51,2650.199,STIS  ,0.2X0.2,E140M,1425,8566,4/26/02 16:51,O67T54020,,,83.167
OE4X01010,SK-183,22.3522876,-73.5545435,0,4/27/20 11:06,4/27/20 11:51,2707,STIS  ,0.2X0.2,E140M,1425,15837,4/28/20 0:44,OE4X01010,,,134.436
OCKP17010,SK191,25.425225,-73.8439333,1,6/2/15 13:16,6/2/15 14:03,2826,STIS  ,0.2X0.2,E230M,2269,13778,6/2/16 19:00,OCKP17010,,,0.001
O6DF03020,SK191,25.4257833,-73.8439167,10,10/20/01 23:36,10/21/01 0:14,2251,STIS  ,0.2X0.2,E230M,1978,9116,11/23/06 13:09,O6DF03020,,,0.008
O6DF03030,SK191,25.4257833,-73.8439167,10,10/21/01 0:22,10/21/01 1:16,3236,STIS  ,0.2X0.2,E140M,1425,9116,11/25/06 9:08,O6DF03030,,,0.008
O4WR11010,AV75,12.634875,-72.8766111,22,5/24/99 6:24,5/24/99 7:05,2448,STIS  ,0.2X0.2,E140M,1425,7437,11/2/99 20:44,O4WR11010,,,0.011
O4WR11020,AV75,12.634875,-72.8766111,22,5/24/99 7:44,5/24/99 8:37,3168,STIS  ,0.2X0.2,E140M,1425,7437,11/2/99 20:46,O4WR11020,,,0.011
ODY229010,SMC-AB-2,12.1285197,-73.2627313,0,5/6/20 4:32,5/6/20 5:18,2763,STIS  ,0.2X0.2,E140M,1425,15629,11/6/20 10:32,,,,59.866
O6KM01040,AV435,17.0745,-71.99838889,10,2003-03-05T12:28:18.983000,2003-03-05T12:53:18.983000,1500,STIS  ,0.2X0.2,G140L,1425,9412,2006-12-10T17:45:13,O6KM01040,,,0.003321983
