Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name
OEDJ03020,HD-269698,82.9342264,-67.6337132,0,2021-01-15 01:03:53,2021-01-15 01:43:53,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 09:46:20,OEDJ03020
OEDJ03010,HD-269698,82.9342264,-67.6337132,0,2021-01-15 00:18:07,2021-01-15 00:58:07,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 09:40:00,OEDJ03010
OEDJ02060,HD-269698,82.9342264,-67.6337132,0,2021-01-14 23:20:00,2021-01-14 23:46:40,1600.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 04:36:19,OEDJ02060
OEDJ02050,HD-269698,82.9342264,-67.6337132,0,2021-01-14 22:34:14,2021-01-14 23:14:14,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 04:37:02,OEDJ02050
OEDJ02040,HD-269698,82.9342264,-67.6337132,0,2021-01-14 21:48:28,2021-01-14 22:28:28,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 04:36:26,OEDJ02040
OEDJ02030,HD-269698,82.9342264,-67.6337132,0,2021-01-14 21:02:42,2021-01-14 21:42:42,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 02:10:23,OEDJ02030
OEDJ02020,HD-269698,82.9342264,-67.6337132,0,2021-01-14 20:16:56,2021-01-14 20:56:56,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 02:10:01,OEDJ02020
OEDJ02010,HD-269698,82.9342264,-67.6337132,0,2021-01-14 19:31:10,2021-01-14 20:11:10,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 01:09:41,OEDJ02010
OEDJ010A0,HD-269698,82.9342264,-67.6337132,0,2021-01-13 04:58:48,2021-01-13 05:27:08,1700.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-13 15:01:55,OEDJ010A0
OEDJ01090,HD-269698,82.9342264,-67.6337132,0,2021-01-13 04:13:02,2021-01-13 04:53:02,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-13 13:10:52,OEDJ01090
OEDJ01080,HD-269698,82.9342264,-67.6337132,0,2021-01-13 03:23:46,2021-01-13 03:56:16,1950.199,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-14 20:56:06,OEDJ01080
OEDJ01070,HD-269698,82.9342264,-67.6337132,0,2021-01-13 02:38:00,2021-01-13 03:18:00,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-13 09:38:19,OEDJ01070
OEDJ01060,HD-269698,82.9342264,-67.6337132,0,2021-01-13 01:58:47,2021-01-13 02:22:07,1400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-13 07:00:50,OEDJ01060
OEDJ01050,HD-269698,82.9342264,-67.6337132,0,2021-01-13 01:13:01,2021-01-13 01:53:01,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-14 16:36:12,OEDJ01050
OEDJ01040,HD-269698,82.9342264,-67.6337132,0,2021-01-13 00:13:41,2021-01-13 00:46:11,1950.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-13 09:29:44,OEDJ01040
OEDJ01030,HD-269698,82.9342264,-67.6337132,0,2021-01-12 23:27:55,2021-01-13 00:07:55,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-13 13:31:45,OEDJ01030
OEDJ01020,HD-269698,82.9342264,-67.6337132,0,2021-01-12 22:51:27,2021-01-12 23:14:47,1400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-13 06:04:14,OEDJ01020
OEDJ01010,HD-269698,82.9342264,-67.6337132,0,2021-01-12 22:05:41,2021-01-12 22:45:41,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-13 06:10:54,OEDJ01010
ODY203010,BREY-74A,84.4639124,-69.1629691,0,11/14/19 20:58,11/14/19 21:43,2726,STIS  ,0.2X0.2,E140M,1425,15629,5/15/20 4:45,ODY203010
