dataset_name,observatory,instrument,proposid,detector,grating,filter,cenwave,aperture,lifetime_pos,obs_date_mjd,obs_date_isot,target_name,target_name_hlsp,coadd,exp_timeseries,subexp_timeseries,drizzled,custom_cal,star_region,ullyses_obs,archival_obs,qual_comm
o63l05010,HST,STIS,8627,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,51964.87802185,2001-02-24T21:04:21.088,SU-AUR,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
o63l05020,HST,STIS,8627,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,51964.93868148,2001-02-24T22:31:42.080,SU-AUR,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
o6cv02010,HST,STIS,9093,CCD,G430L,Clear,4300,52X0.2,N/A,52566.43173096,2002-10-19T10:21:41.555,HD282624,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
o6cv02020,HST,STIS,9093,FUV-MAMA,E140H,Clear,1343,0.2X0.09,N/A,52566.43737948,2002-10-19T10:29:49.587,HD282624,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
o6cv02030,HST,STIS,9093,FUV-MAMA,E140H,Clear,1343,0.2X0.09,N/A,52566.487958,2002-10-19T11:42:39.571,HD282624,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
o6cv02040,HST,STIS,9093,FUV-MAMA,E140H,Clear,1343,0.2X0.09,N/A,52566.55472911,2002-10-19T13:18:48.595,HD282624,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
o6cv02050,HST,STIS,9093,FUV-MAMA,E140H,Clear,1343,0.2X0.09,N/A,52566.62148837,2002-10-19T14:54:56.595,HD282624,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
o6cv02060,HST,STIS,9093,FUV-MAMA,E140H,Clear,1343,0.2X0.09,N/A,52566.68824763,2002-10-19T16:31:04.595,HD282624,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
ob6bb1010,HST,STIS,11616,CCD,G430L,Clear,4300,52X0.2,N/A,55645.45181384,2011-03-25T10:50:36.716,V-SU-AUR,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
ob6bb1030,HST,STIS,11616,NUV-MAMA,E230M,Clear,2561,0.2X0.2,N/A,55645.46387421,2011-03-25T11:07:58.732,V-SU-AUR,V-SU-AUR,True,False,False,False,,Taurus-Auriga,False,True,
leqj2clvq,HST,COS,16596,FUV,G160M,N/A,1589,PSA,4,59660.76156692,2022-03-22T18:16:39.382,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2clxq,HST,COS,16596,FUV,G160M,N/A,1589,PSA,4,59660.77212248,2022-03-22T18:31:51.382,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2cm3q,HST,COS,16596,FUV,G130M,N/A,1291,PSA,5,59660.87589581,2022-03-22T21:01:17.398,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2cm5q,HST,COS,16596,FUV,G130M,N/A,1291,PSA,5,59660.89137026,2022-03-22T21:23:34.390,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2dm9q,HST,COS,16596,FUV,G160M,N/A,1623,PSA,4,59660.95992359,2022-03-22T23:02:17.398,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2dmbq,HST,COS,16596,FUV,G160M,N/A,1623,PSA,4,59660.97042137,2022-03-22T23:17:24.406,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2dmkq,HST,COS,16596,FUV,G160M,N/A,1589,PSA,4,59661.00811804,2022-03-23T00:11:41.399,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2dmsq,HST,COS,16596,FUV,G160M,N/A,1589,PSA,4,59661.02348841,2022-03-23T00:33:49.399,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2dnnq,HST,COS,16596,FUV,G130M,N/A,1291,PSA,5,59661.07425248,2022-03-23T01:46:55.414,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2dntq,HST,COS,16596,FUV,G130M,N/A,1291,PSA,5,59661.08972692,2022-03-23T02:09:12.406,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2eqeq,HST,COS,16596,FUV,G160M,N/A,1589,PSA,4,59661.6861273,2022-03-23T16:28:01.399,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2eqgq,HST,COS,16596,FUV,G160M,N/A,1589,PSA,4,59661.69668285,2022-03-23T16:43:13.398,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2eqiq,HST,COS,16596,FUV,G160M,N/A,1623,PSA,4,59661.73544433,2022-03-23T17:39:02.390,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2eqkq,HST,COS,16596,FUV,G160M,N/A,1623,PSA,4,59661.7508147,2022-03-23T18:01:10.390,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2eqmq,HST,COS,16596,FUV,G130M,N/A,1291,PSA,5,59661.80159026,2022-03-23T19:14:17.398,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2eqoq,HST,COS,16596,FUV,G130M,N/A,1291,PSA,5,59661.8170647,2022-03-23T19:36:34.390,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2frcq,HST,COS,16596,FUV,G130M,N/A,1291,PSA,5,59661.9435347,2022-03-23T22:38:41.398,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2freq,HST,COS,16596,FUV,G130M,N/A,1291,PSA,5,59661.95439137,2022-03-23T22:54:19.414,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2frgq,HST,COS,16596,FUV,G160M,N/A,1589,PSA,4,59661.99995841,2022-03-23T23:59:56.407,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2frmq,HST,COS,16596,FUV,G160M,N/A,1589,PSA,4,59662.0097847,2022-03-24T00:14:05.398,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2frqq,HST,COS,16596,FUV,G160M,N/A,1623,PSA,4,59662.02052544,2022-03-24T00:29:33.398,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
leqj2frsq,HST,COS,16596,FUV,G160M,N/A,1623,PSA,4,59662.02560655,2022-03-24T00:36:52.406,V-SY-CHA,V-SY-CHA,True,False,False,False,,Cha I,False,True,
oeqj2s010,HST,STIS,16596,NUV-MAMA,G230L,Clear,2376,52X2,N/A,59661.87277669,2022-03-23T20:56:47.906,V-SY-CHA,V-SY-CHA,True,False,False,False,STIS,Cha I,False,True,
oeqj2s020,HST,STIS,16596,CCD,G430L,Clear,4300,52X2,N/A,59661.89057743,2022-03-23T21:22:25.890,V-SY-CHA,V-SY-CHA,True,False,False,False,STIS,Cha I,False,True,
oeqj2s030,HST,STIS,16596,CCD,G750L,Clear,7751,52X2,N/A,59661.89667706,2022-03-23T21:31:12.898,V-SY-CHA,V-SY-CHA,True,False,False,False,STIS,Cha I,False,True,
oclv02010,HST,STIS,13775,CCD,G750L,Clear,7751,52X2,N/A,57096.10141035,2015-03-15T02:26:01.854,V-SZ-CHA,V-SZ-CHA,True,False,False,False,,TBD,False,True,
oclv02030,HST,STIS,13775,CCD,G430L,Clear,4300,52X2,N/A,57096.11020665,2015-03-15T02:38:41.855,V-SZ-CHA,V-SZ-CHA,True,False,False,False,,TBD,False,True,
oclv02040,HST,STIS,13775,NUV-MAMA,G230L,Clear,2376,52X2,N/A,57096.11599369,2015-03-15T02:47:01.855,V-SZ-CHA,V-SZ-CHA,True,False,False,False,,TBD,False,True,
oclv02050,HST,STIS,13775,FUV-MAMA,G140L,Clear,1425,52X2,N/A,57096.15350517,2015-03-15T03:41:02.847,V-SZ-CHA,V-SZ-CHA,True,False,False,False,,TBD,False,True,
ldk701tgq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58171.19757357,2018-02-22T04:44:30.356,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701tiq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58171.21455246,2018-02-22T05:08:57.333,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701tkq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58171.22544394,2018-02-22T05:24:38.356,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701tmq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58171.25706431,2018-02-22T06:10:10.356,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701toq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58171.27126542,2018-02-22T06:30:37.332,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701tqq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58171.28157802,2018-02-22T06:45:28.341,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701tsq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58171.2887195,2018-02-22T06:55:45.365,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701tuq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58171.32317542,2018-02-22T07:45:22.356,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701twq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58171.33737653,2018-02-22T08:05:49.332,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701tyq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58171.34780505,2018-02-22T08:20:50.356,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701u0q,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58171.35489987,2018-02-22T08:31:03.349,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701u2q,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58171.38932098,2018-02-22T09:20:37.333,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701u4q,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58171.39859209,2018-02-22T09:33:58.357,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701u6q,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58171.41232876,2018-02-22T09:53:45.205,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701u8q,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58171.41715505,2018-02-22T10:00:42.196,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701uaq,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58171.4220395,2018-02-22T10:07:44.213,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk701ucq,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58171.42692357,2018-02-22T10:14:46.196,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702baq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58175.09824468,2018-02-26T02:21:28.340,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702beq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58175.11522394,2018-02-26T02:45:55.348,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702bhq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58175.12611505,2018-02-26T03:01:36.340,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702bnq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58175.15831431,2018-02-26T03:47:58.356,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702btq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58175.17251579,2018-02-26T04:08:25.364,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702bvq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58175.18282802,2018-02-26T04:23:16.341,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702byq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58175.18996913,2018-02-26T04:33:33.333,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702c7q,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58175.22440209,2018-02-26T05:23:08.341,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702caq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58175.23860357,2018-02-26T05:43:35.348,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702ccq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58175.24903172,2018-02-26T05:58:36.341,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702ceq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58175.2561269,2018-02-26T06:08:49.364,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702cgq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58175.29053653,2018-02-26T06:58:22.356,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702ciq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58175.29980728,2018-02-26T07:11:43.349,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702ckq,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58175.31354394,2018-02-26T07:31:30.196,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702cmq,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58175.31837024,2018-02-26T07:38:27.189,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702coq,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58175.32325468,2018-02-26T07:45:29.204,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk702cqq,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58175.32813913,2018-02-26T07:52:31.221,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703a5q,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58179.13856876,2018-03-02T03:19:32.341,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703aeq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58179.14899802,2018-03-02T03:34:33.429,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703amq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58179.15609209,2018-03-02T03:44:46.357,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703awq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58179.19047987,2018-03-02T04:34:17.461,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703ayq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58179.1997495,2018-03-02T04:47:38.357,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703b0q,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58179.21348728,2018-03-02T05:07:25.301,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703b2q,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58179.21831246,2018-03-02T05:14:22.197,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703b4q,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58179.2231969,2018-03-02T05:21:24.212,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703b6q,HST,COS,15128,FUV,G140L,N/A,1105,PSA,4,58179.22808098,2018-03-02T05:28:26.197,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703y7q,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58179.00442505,2018-03-02T00:06:22.324,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703ycq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58179.02140505,2018-03-02T00:30:49.396,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703yhq,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58179.03229579,2018-03-02T00:46:30.356,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703ytq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58179.05829098,2018-03-02T01:23:56.341,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703yxq,HST,COS,15128,FUV,G160M,N/A,1577,PSA,4,58179.0724932,2018-03-02T01:44:23.412,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703z2q,HST,COS,15128,FUV,G160M,N/A,1600,PSA,4,58179.08280468,2018-03-02T01:59:14.324,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703z4q,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58179.0899469,2018-03-02T02:09:31.412,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
ldk703zxq,HST,COS,15128,FUV,G130M,N/A,1291,PSA,4,58179.12436839,2018-03-02T02:59:05.429,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
o5b403010,HST,STIS,8205,NUV-MAMA,G230L,Clear,2376,52X0.2,N/A,52188.20142149,2001-10-06T04:50:02.817,T-CHA,V-T-CHA,True,False,False,False,,TBD,False,True,
o5b403040,HST,STIS,8205,NUV-MAMA,G230L,Clear,2376,52X2,N/A,52188.39017149,2001-10-06T09:21:50.817,T-CHA,V-T-CHA,True,False,False,False,,TBD,False,True,
o5b404010,HST,STIS,8205,CCD,G230MB,Clear,2794,52X0.2,N/A,52189.4021389,2001-10-07T09:39:04.801,T-CHA,V-T-CHA,True,False,False,False,,TBD,False,True,
o5b404020,HST,STIS,8205,CCD,G230MB,Clear,2794,52X0.2,N/A,52189.47135186,2001-10-07T11:18:44.801,T-CHA,V-T-CHA,True,False,False,False,,TBD,False,True,
o5b404030,HST,STIS,8205,CCD,G230MB,Clear,2794,52X0.2,N/A,52189.55002075,2001-10-07T13:12:01.793,T-CHA,V-T-CHA,True,False,False,False,,TBD,False,True,
odk71a010,HST,STIS,15128,CCD,G430L,Clear,4300,0.2X0.2,N/A,58171.4606202,2018-02-22T11:03:17.585,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk71a020,HST,STIS,15128,CCD,G750L,Clear,7751,0.2X0.2,N/A,58171.46546983,2018-02-22T11:10:16.593,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk71a030,HST,STIS,15128,NUV-MAMA,G230L,Clear,2376,0.2X0.2,N/A,58171.47264613,2018-02-22T11:20:36.626,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk71a040,HST,STIS,15128,CCD,G430L,Clear,4300,0.2X0.2,N/A,58171.48734502,2018-02-22T11:41:46.610,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk71a050,HST,STIS,15128,CCD,G750L,Clear,7751,0.2X0.2,N/A,58171.49219428,2018-02-22T11:48:45.586,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk72a010,HST,STIS,15128,CCD,G430L,Clear,4300,0.2X0.2,N/A,58175.36119909,2018-02-26T08:40:07.601,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk72a020,HST,STIS,15128,CCD,G750L,Clear,7751,0.2X0.2,N/A,58175.36604872,2018-02-26T08:47:06.609,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk72a030,HST,STIS,15128,NUV-MAMA,G230L,Clear,2376,0.2X0.2,N/A,58175.37322465,2018-02-26T08:57:26.610,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk72a040,HST,STIS,15128,CCD,G430L,Clear,4300,0.2X0.2,N/A,58175.38792354,2018-02-26T09:18:36.594,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk72a050,HST,STIS,15128,CCD,G750L,Clear,7751,0.2X0.2,N/A,58175.39277317,2018-02-26T09:25:35.602,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk73a010,HST,STIS,15128,CCD,G430L,Clear,4300,0.2X0.2,N/A,58179.26073613,2018-03-02T06:15:27.602,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk73a020,HST,STIS,15128,CCD,G750L,Clear,7751,0.2X0.2,N/A,58179.26558576,2018-03-02T06:22:26.610,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk73a030,HST,STIS,15128,NUV-MAMA,G230L,Clear,2376,0.2X0.2,N/A,58179.27276168,2018-03-02T06:32:46.609,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk73a040,HST,STIS,15128,CCD,G430L,Clear,4300,0.2X0.2,N/A,58179.28746057,2018-03-02T06:53:56.593,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
odk73a050,HST,STIS,15128,CCD,G750L,Clear,7751,0.2X0.2,N/A,58179.2923102,2018-03-02T07:00:55.601,V-T-CHA,V-T-CHA,True,False,False,False,,TBD,False,False,
lc2h09tlq,HST,COS,12996,NUV,G230L,N/A,2950,PSA,1,56267.67342711,2012-12-06T16:09:44.102,TORI,V-T-ORI,True,False,False,False,,TBD,False,True,
o5e301010,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51879.58904905,2000-12-01T14:08:13.838,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e301020,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51879.64478979,2000-12-01T15:28:29.838,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e301030,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51879.71173424,2000-12-01T17:04:53.838,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e302010,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51874.7684009,2000-11-26T18:26:29.838,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e302020,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51874.82416498,2000-11-26T19:46:47.854,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e302030,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51874.8911209,2000-11-26T21:23:12.846,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e303010,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51914.87629704,2001-01-05T21:01:52.064,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e303020,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51914.93204963,2001-01-05T22:22:09.088,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e303030,HST,STIS,8157,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,51914.99899407,2001-01-05T23:58:33.088,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e304010,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51795.32734794,2000-09-08T07:51:22.862,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e304020,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51795.38266016,2000-09-08T09:11:01.838,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e304030,HST,STIS,8157,CCD,G430L,Clear,4300,52X0.1,N/A,51795.44953498,2000-09-08T10:47:19.822,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e304040,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51795.45561164,2000-09-08T10:56:04.846,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e304050,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51795.51663016,2000-09-08T12:23:56.846,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5e304060,HST,STIS,8157,FUV-MAMA,E140M,Clear,1425,0.2X0.06,N/A,51795.5836209,2000-09-08T14:00:24.846,HD284419,V-T-TAU,True,False,False,False,,Taurus,False,True,
o5ex05010,HST,STIS,8317,FUV-MAMA,G140L,Clear,1425,52X2,N/A,51581.12827236,2000-02-07T03:04:42.732,T-TAU,V-T-TAU,True,False,False,False,,Taurus,False,False,
o5ex05020,HST,STIS,8317,NUV-MAMA,G230L,Clear,2376,52X2,N/A,51581.15184902,2000-02-07T03:38:39.755,T-TAU,V-T-TAU,True,False,False,False,,Taurus,False,False,
o63l02010,HST,STIS,8627,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,51961.93240815,2001-02-21T22:22:40.064,T-TAU,V-T-TAU,True,False,False,False,,Taurus,False,True,
o63l02020,HST,STIS,8627,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,51961.99200333,2001-02-21T23:48:29.088,T-TAU,V-T-TAU,True,False,False,False,,Taurus,False,True,
o63l02030,HST,STIS,8627,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,51962.05892444,2001-02-22T01:24:51.072,T-TAU,V-T-TAU,True,False,False,False,,Taurus,False,True,
o8o601010,HST,STIS,9785,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,53042.77830159,2004-02-07T18:40:45.257,T-TAU,V-T-TAU,True,False,False,False,,Taurus,False,False,
o8o601020,HST,STIS,9785,FUV-MAMA,G140L,Clear,1425,52X0.2,N/A,53042.83769974,2004-02-07T20:06:17.258,T-TAU,V-T-TAU,True,False,False,False,,Taurus,False,False,
lbl201puq,HST,COS,12315,NUV,G285M,N/A,2676,PSA,1,55661.38077828,2011-04-10T09:08:19.243,V-TW-HYA,V-TW-HYA,False,True,True,False,,TWA,False,False,
lbl201pwq,HST,COS,12315,FUV,G160M,N/A,1577,PSA,1,55661.38999458,2011-04-10T09:21:35.532,V-TW-HYA,V-TW-HYA,False,True,True,False,,TWA,False,False,
lbl201pyq,HST,COS,12315,FUV,G160M,N/A,1577,PSA,1,55661.39749458,2011-04-10T09:32:23.532,V-TW-HYA,V-TW-HYA,False,True,True,False,,TWA,False,False,
lbl201q0q,HST,COS,12315,FUV,G160M,N/A,1577,PSA,1,55661.40499458,2011-04-10T09:43:11.532,V-TW-HYA,V-TW-HYA,False,True,True,False,,TWA,False,False,
lbl201q2q,HST,COS,12315,NUV,G285M,N/A,2676,PSA,1,55661.43720199,2011-04-10T10:29:34.252,V-TW-HYA,V-TW-HYA,False,True,True,False,,TWA,False,False,
lbl201q4q,HST,COS,12315,FUV,G160M,N/A,1577,PSA,1,55661.44757532,2011-04-10T10:44:30.508,V-TW-HYA,V-TW-HYA,False,True,True,False,,TWA,False,False,
lbl201q6q,HST,COS,12315,FUV,G160M,N/A,1577,PSA,1,55661.45624458,2011-04-10T10:56:59.532,V-TW-HYA,V-TW-HYA,False,True,True,False,,TWA,False,False,
lbl201q8q,HST,COS,12315,FUV,G160M,N/A,1577,PSA,1,55661.46491347,2011-04-10T11:09:28.524,V-TW-HYA,V-TW-HYA,False,True,True,False,,TWA,False,False,
