radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
84.932834,0.286,-1.363025,0.278,13.95,0.162,19,15.165,0.162,19,NA,NA,0,14.502,0.157,19,13.397,0.223,19,12.717,0.23,17,12.036,0.059,3,NA,NA,0
84.933633,0.684,-1.315969,0.47,15.737,0.118,17,16.636,0.134,17,NA,NA,0,16.156,0.128,15,15.41,0.155,15,15.031,0.174,13,NA,NA,0,NA,NA,0
84.934362,0.401,-1.378784,0.135,NA,NA,0,NA,NA,0,NA,NA,0,18.445,0.208,2,17.354,0.08,2,15.681,0.11,1,NA,NA,0,NA,NA,0
84.938899,0.67,-1.244119,0.471,NA,NA,0,NA,NA,0,NA,NA,0,17.711,0.266,11,16.564,0.139,11,15.951,0.176,9,NA,NA,0,NA,NA,0
84.939357,0.351,-1.17571,0.314,15.42,0.127,16,16.363,0.105,16,NA,NA,0,15.825,0.09,16,15.054,0.186,15,14.569,0.195,15,NA,NA,0,NA,NA,0
84.943236,0.632,-1.407138,0.497,NA,NA,0,NA,NA,0,NA,NA,0,18.512,0.19,4,17.369,0.071,4,NA,NA,0,NA,NA,0,NA,NA,0
84.943329,0.365,-1.186763,0.305,15.72,0.138,15,16.744,0.098,15,NA,NA,0,16.182,0.136,17,15.276,0.168,16,14.799,0.208,16,NA,NA,0,NA,NA,0
84.948952,0.328,-1.250071,0.236,14.669,0.18,17,16.336,0.137,17,NA,NA,0,15.422,0.166,18,14.001,0.22,18,13.22,0.226,18,12.723,0.086,3,NA,NA,0
84.949351,0.228,-1.20635,0.139,NA,NA,0,NA,NA,0,NA,NA,0,18.515,0.23,1,16.936,0.12,1,NA,NA,0,NA,NA,0,NA,NA,0
84.952342,0.43,-1.541362,0.231,16.437,0.03,5,18.085,0.141,5,NA,NA,0,17.35,0.049,5,15.721,0.033,5,14.897,0.065,5,NA,NA,0,NA,NA,0
84.954609,0.807,-1.17284,0.495,16.392,0.13,11,17.541,0.142,11,NA,NA,0,16.987,0.108,14,15.919,0.177,14,15.312,0.246,13,NA,NA,0,NA,NA,0
84.954735,0.719,-1.439642,0.733,NA,NA,0,NA,NA,0,NA,NA,0,17.956,0.262,5,16.971,0.132,5,16.374,0.221,2,NA,NA,0,NA,NA,0
