radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
84.999434,1.049,-2.466249,0.459,NA,NA,0,NA,NA,0,NA,NA,0,17.081,0.033,2,16.33,0.132,2,15.571,0.117,1,NA,NA,0,NA,NA,0
84.999507,0.407,-2.33935,0.518,NA,NA,0,NA,NA,0,NA,NA,0,18.154,0.096,3,16.949,0.139,3,16.268,0.124,2,NA,NA,0,NA,NA,0
85.000232,0.567,-2.510086,0.29,NA,NA,0,NA,NA,0,NA,NA,0,18.591,0.164,3,17.177,0.056,3,16.53,0.202,1,NA,NA,0,NA,NA,0
85.000408,0.59,-2.731351,0.325,16.766,0.188,7,17.884,0.18,7,NA,NA,0,17.126,0.136,7,16.237,0.134,7,15.658,0.193,7,NA,NA,0,NA,NA,0
85.000695,0.899,-2.281788,0.243,16.083,0.041,5,17.122,0.082,5,NA,NA,0,16.596,0.04,5,15.674,0.033,5,15.218,0.04,5,NA,NA,0,NA,NA,0
85.001244,0.394,-2.456329,0.369,NA,NA,0,NA,NA,0,NA,NA,0,18.434,0.204,4,17.231,0.122,4,16.795,0.266,1,NA,NA,0,NA,NA,0
85.001696,0.45,-2.754515,0.711,NA,NA,0,NA,NA,0,NA,NA,0,18.189,0.181,6,17.091,0.134,6,16.451,0.1,5,NA,NA,0,NA,NA,0
85.003148,0.215,-2.664447,0.272,12.968,0.022,5,13.587,0.012,5,NA,NA,0,13.243,0.017,5,12.783,0.019,5,12.624,0.037,5,12.461,0.12,2,NA,NA,0
85.003386,0.5,-2.254596,0.143,NA,NA,0,NA,NA,0,NA,NA,0,18.584,0.235,2,17.713,0.04,2,NA,NA,0,NA,NA,0,NA,NA,0
85.003457,0.597,-2.270581,0.237,NA,NA,0,NA,NA,0,NA,NA,0,18.238,0.056,3,17.281,0.056,3,NA,NA,0,NA,NA,0,NA,NA,0
85.007456,0.664,-2.722813,0.624,17.098,0.039,4,18.06,0.27,4,NA,NA,0,17.62,0.055,7,16.724,0.281,7,16.144,0.156,7,NA,NA,0,NA,NA,0
85.007475,0.483,-2.620917,0.193,16.126,0.041,5,17.271,0.075,5,NA,NA,0,16.737,0.028,5,15.658,0.032,5,15.193,0.113,5,NA,NA,0,NA,NA,0
85.008153,0.407,-2.359073,0.232,16.785,0.14,3,17.958,0.33,3,NA,NA,0,17.563,0.293,5,16.142,0.152,5,14.957,0.182,5,NA,NA,0,NA,NA,0
85.010271,0.927,-2.654926,0.712,NA,NA,0,NA,NA,0,NA,NA,0,18.471,0.084,3,17.122,0.103,3,16.17,0.087,2,NA,NA,0,NA,NA,0
85.010954,0.371,-2.275826,0.142,NA,NA,0,NA,NA,0,NA,NA,0,18.304,0.242,1,16.794,0.143,1,16.123,0.196,1,NA,NA,0,NA,NA,0
85.012933,0.631,-2.35273,0.525,NA,NA,0,NA,NA,0,NA,NA,0,18.233,0.249,5,16.961,0.145,5,16.322,0.198,5,NA,NA,0,NA,NA,0
85.01411,0.247,-2.483715,0.31,14.681,0.049,5,16.084,0.043,5,NA,NA,0,15.416,0.051,5,14.117,0.046,5,13.461,0.034,5,12.99,0.109,2,NA,NA,0
