radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
242.43949,0.27,-39.590849,0.278,15.728,0.1,5,16.872,0.15,5,NA,NA,0,16.279,0.056,4,15.337,0.118,4,14.685,0.062,4,NA,NA,0,NA,NA,0
242.440073,0.281,-39.808955,0.237,16.87,0.162,1,18.143,0.335,1,NA,NA,0,17.563,0.079,5,15.864,0.057,5,15.108,0.121,5,NA,NA,0,NA,NA,0
242.440455,0.402,-39.833757,0.242,16.861,0.14,1,17.846,0.238,1,NA,NA,0,17.488,0.17,3,16.322,0.067,3,15.755,0.151,3,NA,NA,0,NA,NA,0
242.440634,0.207,-39.820213,0.233,14.786,0.029,7,16.009,0.05,7,NA,NA,0,15.366,0.037,6,14.342,0.068,6,13.849,0.062,6,NA,NA,0,NA,NA,0
242.442187,0.279,-39.654373,0.28,15.947,0.018,2,18.054,0.059,2,NA,NA,0,16.98,0.059,6,15.263,0.044,6,14.376,0.094,6,NA,NA,0,NA,NA,0
242.442732,0.397,-39.634174,0.31,16.821,0.128,1,18.567,0.323,1,NA,NA,0,17.653,0.113,5,15.961,0.051,5,15.122,0.097,5,NA,NA,0,NA,NA,0
242.443133,0.365,-39.639296,0.232,NA,NA,0,NA,NA,0,NA,NA,0,18.039,0.135,1,16.646,0.109,1,15.926,0.161,1,NA,NA,0,NA,NA,0
242.444231,0.324,-39.849379,0.27,16.319,0.027,3,17.646,0.186,3,NA,NA,0,17.044,0.092,6,15.936,0.066,6,15.424,0.154,5,NA,NA,0,NA,NA,0
242.444617,0.355,-39.746749,0.239,15.941,0.1,7,17.036,0.152,7,NA,NA,0,16.477,0.045,6,15.442,0.04,6,14.936,0.166,6,NA,NA,0,NA,NA,0
242.444995,0.175,-39.657173,0.21,15.807,0.025,2,17.949,0.022,2,NA,NA,0,16.978,0.116,6,14.938,0.057,6,13.818,0.027,6,NA,NA,0,NA,NA,0
242.446978,0.528,-39.642571,0.482,NA,NA,0,NA,NA,0,NA,NA,0,17.497,0.05,3,16.363,0.162,2,15.815,0.161,3,NA,NA,0,NA,NA,0
242.447636,0.337,-39.731118,0.333,17.042,0.14,1,18.081,0.208,1,NA,NA,0,17.483,0.063,4,16.649,0.064,4,16.129,0.099,3,NA,NA,0,NA,NA,0
242.448674,0.435,-39.808153,0.314,NA,NA,0,NA,NA,0,NA,NA,0,17.231,0.082,5,16.025,0.098,5,15.39,0.076,5,NA,NA,0,NA,NA,0
242.448707,0.218,-39.691838,0.254,15.984,0.037,4,17.673,0.148,4,NA,NA,0,16.758,0.157,6,15.336,0.081,6,14.526,0.1,6,NA,NA,0,NA,NA,0
242.449385,0.28,-39.601803,0.225,NA,NA,0,NA,NA,0,NA,NA,0,18.55,0.227,1,16.564,0.113,1,15.827,0.162,1,NA,NA,0,NA,NA,0
242.450181,0.537,-39.556245,0.454,NA,NA,0,NA,NA,0,NA,NA,0,17.971,0.207,1,16.814,0.187,1,15.898,0.232,1,NA,NA,0,NA,NA,0
242.450188,0.324,-39.404721,0.154,NA,NA,0,NA,NA,0,NA,NA,0,18.404,0.198,1,16.904,0.164,1,16.718,0.388,1,NA,NA,0,NA,NA,0
242.451384,0.617,-39.812565,0.827,16.093,0.045,4,17.676,0.241,4,NA,NA,0,16.923,0.049,6,14.932,1.112,6,14.351,1.449,6,NA,NA,0,NA,NA,0
242.451642,0.257,-39.502098,0.337,14.557,0.034,6,16.854,0.09,6,NA,NA,0,15.637,0.031,5,13.613,0.053,5,12.058,0.068,5,11.07,0.172,2,NA,NA,0
242.45183,0.237,-39.666558,0.306,15.186,0.057,7,16.697,0.044,7,NA,NA,0,15.916,0.036,6,14.609,0.051,6,13.961,0.058,6,NA,NA,0,NA,NA,0
242.451874,0.54,-39.779793,0.361,15.731,0.038,7,16.756,0.095,7,NA,NA,0,16.159,0.048,6,15.276,0.077,6,14.8,0.102,6,NA,NA,0,NA,NA,0
242.452498,0.218,-39.855662,0.247,15.887,0.037,6,17.192,0.144,6,NA,NA,0,16.508,0.045,6,15.343,0.095,6,14.779,0.104,6,NA,NA,0,NA,NA,0
242.453323,0.488,-39.568624,0.338,NA,NA,0,NA,NA,0,NA,NA,0,17.84,0.056,2,16.317,0.038,2,15.497,0.144,1,NA,NA,0,NA,NA,0
242.453563,0.597,-39.476579,0.342,17.048,0.212,1,17.269,0.151,1,NA,NA,0,17.612,0.108,4,16.467,0.097,4,15.765,0.166,3,NA,NA,0,NA,NA,0
242.453595,0.508,-39.790499,0.338,16.056,0.096,5,17.612,0.162,5,NA,NA,0,16.748,0.059,5,15.529,0.102,5,14.829,0.127,5,NA,NA,0,NA,NA,0
242.453762,0.348,-39.787373,0.227,NA,NA,0,NA,NA,0,NA,NA,0,17.432,0.091,2,15.98,0.07,2,15.003,0.119,2,NA,NA,0,NA,NA,0
242.45387,0.522,-39.859799,0.358,16.584,0.087,1,18.035,0.205,1,NA,NA,0,17.309,0.154,5,16.164,0.078,5,15.428,0.058,4,NA,NA,0,NA,NA,0
242.453883,0.351,-39.824672,0.209,NA,NA,0,NA,NA,0,NA,NA,0,17.952,0.055,3,16.307,0.088,3,15.596,0.061,3,NA,NA,0,NA,NA,0
242.454202,0.179,-39.692933,0.55,NA,NA,0,NA,NA,0,NA,NA,0,18.113,0.149,1,17.254,0.183,1,NA,NA,0,NA,NA,0,NA,NA,0
