Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name
O5E301010,HD284419,65.4975,19.5354167,20,12/1/00 14:08,12/1/00 14:38,1800.17,STIS,52X0.2,G140L,1425,8157,11/24/06 16:45,O5E301010
O5E301020,HD284419,65.4975,19.5354167,20,12/1/00 15:28,12/1/00 16:10,2500.181,STIS,52X0.2,G140L,1425,8157,11/30/06 8:02,O5E301020
O5E301030,HD284419,65.4975,19.5354167,20,12/1/00 17:04,12/1/00 17:46,2500.196,STIS,52X0.2,G140L,1425,8157,12/9/06 14:54,O5E301030
O5E302010,HD284419,65.4975,19.5354167,20,11/26/00 18:26,11/26/00 18:56,1800.192,STIS,52X0.2,G140L,1425,8157,12/16/06 18:09,O5E302010
O5E302020,HD284419,65.4975,19.5354167,20,11/26/00 19:46,11/26/00 20:28,2500.199,STIS,52X0.2,G140L,1425,8157,12/17/06 16:06,O5E302020
O5E302030,HD284419,65.4975,19.5354167,20,11/26/00 21:23,11/26/00 22:04,2500.186,STIS,52X0.2,G140L,1425,8157,12/18/06 20:10,O5E302030
O5E303010,HD284419,65.4975,19.5354167,20,1/5/01 21:01,1/5/01 21:34,1960.191,STIS,52X0.2,G140L,1425,8157,12/23/06 1:10,O5E303010
O5E303020,HD284419,65.4975,19.5354167,20,1/5/01 22:22,1/5/01 23:05,2620.196,STIS,52X0.2,G140L,1425,8157,12/24/06 0:55,O5E303020
O5E303030,HD284419,65.4975,19.5354167,20,1/5/01 23:58,1/6/01 0:42,2620.193,STIS,52X0.2,G140L,1425,8157,12/27/06 17:28,O5E303030
O5E304010,HD284419,65.4975,19.5354167,20,9/8/00 7:51,9/8/00 8:22,1870.058,STIS,0.2X0.06,E140M,1425,8157,9/8/01 8:22,O5E304010
O5E304020,HD284419,65.4975,19.5354167,20,9/8/00 9:11,9/8/00 9:54,2630.173,STIS,0.2X0.06,E140M,1425,8157,9/8/01 9:54,O5E304020
O5E304030,HD284419,65.4975,19.5354167,20,9/8/00 10:47,9/8/00 10:50,120.0,STIS,52X0.1,G430L,4300,8157,1/4/07 7:45,O5E304030
O5E304040,HD284419,65.4975,19.5354167,20,9/8/00 10:56,9/8/00 11:34,2320.191,STIS,0.2X0.06,E140M,1425,8157,1/4/07 4:28,O5E304040
O5E304050,HD284419,65.4975,19.5354167,20,9/8/00 12:23,9/8/00 13:07,2630.185,STIS,0.2X0.06,E140M,1425,8157,1/22/07 23:10,O5E304050
O5E304060,HD284419,65.4975,19.5354167,20,9/8/00 14:00,9/8/00 14:44,2630.164,STIS,0.2X0.06,E140M,1425,8157,1/14/07 14:30,O5E304060
OB6BB5010,NAME-RW-AUR-A,76.9562843,30.4013427,25,3/25/11 5:56,3/25/11 5:57,15.0,STIS,52X0.2,G430L,4300,11616,3/25/12 14:36,
OB6BB5030,NAME-RW-AUR-A,76.9562843,30.4013427,25,3/25/11 6:15,3/25/11 6:38,1395.199,STIS,0.2X0.2,E230M,2561,11616,3/25/12 14:47,OB6BB5030
OB6BB5XRQ,NAME-RW-AUR-A,76.9562843,30.4013427,25,3/25/11 6:00,3/25/11 6:09,545.0,STIS,52X0.2,G230L,2376,11616,3/25/12 14:36,
OB6B34010,NAME-UX-TAU-A,67.5163841,18.2302386,25,12/12/10 16:17,12/12/10 16:19,40.0,STIS,52X0.2,G430L,4300,11616,12/12/11 21:30,
OB6B34030,NAME-UX-TAU-A,67.5163841,18.2302386,25,12/12/10 16:35,12/12/10 16:58,1408.199,STIS,0.2X0.2,E230M,2561,11616,12/12/11 21:42,OB6B34030
OB6B34R7Q,NAME-UX-TAU-A,67.5163841,18.2302386,25,12/12/10 16:22,12/12/10 16:30,460.0,STIS,52X0.2,G230L,2376,11616,12/12/11 21:31,
OB6B54010,NAME-UX-TAU-A,67.5163874,18.2302318,25,11/10/11 12:35,11/10/11 12:36,40.0,STIS,52X0.2,G430L,4300,11616,11/11/12 1:43,
OB6B54030,NAME-UX-TAU-A,67.5163874,18.2302318,25,11/10/11 12:52,11/10/11 13:16,1408.2,STIS,0.2X0.2,E230M,2561,11616,11/11/12 14:55,OB6B54030
OB6B54SPQ,NAME-UX-TAU-A,67.5163874,18.2302318,25,11/10/11 12:39,11/10/11 12:47,460.0,STIS,52X0.2,G230L,2376,11616,11/11/12 1:42,
O5EX09010,P2441,84.21325,-4.4277778,10,9/20/00 6:00,9/20/00 6:27,1608.0,STIS,52X2,G140L,1425,8317,12/19/06 17:00,O5EX09010
O5EX09020,P2441,84.21325,-4.4277778,10,9/20/00 6:34,9/20/00 6:38,240.0,STIS,52X2,G230L,2376,8317,12/19/06 19:36,O5EX09020
OB6B23010,PDS-66,200.5310455,-69.6368228,25,5/23/11 5:43,5/23/11 5:44,25.0,STIS,52X0.2,G430L,4300,11616,5/23/12 10:49,
OB6B23030,PDS-66,200.5310455,-69.6368228,25,5/23/11 6:02,5/23/11 6:30,1725.2,STIS,0.2X0.2,E230M,2561,11616,5/23/12 11:02,OB6B23030
OB6B23040,PDS-66,200.5310455,-69.6368228,25,5/23/11 7:09,5/23/11 8:03,3221.194,STIS,0.2X0.2,E140M,1425,11616,5/23/12 12:07,OB6B23040
OB6B23050,PDS-66,200.5310455,-69.6368228,25,5/23/11 8:43,5/23/11 9:39,3362.2,STIS,0.2X0.2,E140M,1425,11616,5/23/12 12:11,OB6B23050
OB6B23B6Q,PDS-66,200.5310455,-69.6368228,25,5/23/11 5:47,5/23/11 5:57,570.0,STIS,52X0.2,G230L,2376,11616,5/23/12 10:49,
OB6BC2010,RECX-1,129.2338528,-78.9459296,25,1/22/10 9:36,1/22/10 9:37,14.0,STIS,52X0.2,G430L,4300,11616,1/22/11 12:46,
OB6BC2030,RECX-1,129.2338528,-78.9459296,25,1/22/10 9:56,1/22/10 10:25,808.941,STIS,0.2X0.2,E230M,2561,11616,1/22/11 12:57,OB6BC2030
OB6BC2ZQQ,RECX-1,129.2338528,-78.9459296,25,1/22/10 9:40,1/22/10 9:51,629.0,STIS,52X0.2,G230L,2376,11616,1/22/11 12:46,
OB6BC4010,RECX-11,131.7553528,-78.9927948,25,12/12/09 5:32,12/12/09 5:34,45.0,STIS,52X0.2,G430L,4300,11616,12/12/10 8:30,
OB6BC4030,RECX-11,131.7553528,-78.9927948,25,12/12/09 5:54,12/12/09 6:20,697.802,STIS,0.2X0.2,E230M,2561,11616,12/12/10 8:41,OB6BC4030
OB6BC4YMQ,RECX-11,131.7553528,-78.9927948,25,12/12/09 5:37,12/12/09 5:49,700.0,STIS,52X0.2,G230L,2376,11616,12/12/10 8:30,
OB6BB7010,RECX-15,130.8267729,-79.0882437,25,2/5/10 21:09,2/5/10 21:10,45.0,STIS,52X0.2,G430L,4300,11616,2/6/11 1:05,
OB6BB7030,RECX-15,130.8267729,-79.0882437,25,2/5/10 21:30,2/5/10 21:58,916.357,STIS,0.2X0.2,E230M,2561,11616,2/6/11 1:06,OB6BB7030
OB6BB7DHQ,RECX-15,130.8267729,-79.0882437,25,2/5/10 21:13,2/5/10 21:25,680.0,STIS,52X0.2,G230L,2376,11616,2/6/11 0:55,
O63L06010,RW-AUR,76.9562917,30.4015278,10,2/25/01 0:17,2/25/01 0:57,2379.0,STIS,0.2X0.2,E230M,2707,8627,12/28/06 9:28,O63L06010
O63L06020,RW-AUR,76.9562917,30.4015278,10,2/25/01 1:45,2/25/01 2:34,2940.0,STIS,0.2X0.2,E230M,2707,8627,12/28/06 10:41,O63L06020
O5B401010,RY-LUP,239.8682908,-40.3642514,3,8/25/00 21:28,8/25/00 23:00,3284.0,STIS,52X0.2,G140L,1425,8205,12/16/06 22:09,O5B401010
O5B401020,RY-LUP,239.8682908,-40.3642514,3,8/25/00 23:08,8/25/00 23:30,1200.0,STIS,52X0.2,G230L,2376,8205,12/17/06 0:15,O5B401020
O5B401030,RY-LUP,239.8682908,-40.3642514,3,8/26/00 0:20,8/26/00 0:46,1440.0,STIS,52X2,G140L,1425,8205,12/17/06 2:33,O5B401030
O5B401040,RY-LUP,239.8682908,-40.3642514,3,8/26/00 0:53,8/26/00 1:03,600.0,STIS,52X2,G230L,2376,8205,12/17/06 4:24,O5B401040
O5B402010,RY-LUP,239.8682928,-40.3642514,3,6/30/00 11:11,6/30/00 12:51,3707.0,STIS,52X0.2,G230MB,2794,8205,12/17/06 8:04,O5B402010
O5B402020,RY-LUP,239.8682928,-40.3642514,3,6/30/00 12:52,6/30/00 14:52,4320.0,STIS,52X0.2,G230MB,2794,8205,12/17/06 10:09,O5B402020
O5B402030,RY-LUP,239.8682928,-40.3642514,3,6/30/00 15:40,6/30/00 16:23,2400.0,STIS,52X0.2,G230MB,2976,8205,12/17/06 12:15,O5B402030
OD2V01010,V-RY-LUP,239.8682258,-40.3643444,3,3/16/16 6:12,3/16/16 6:14,60.0,STIS,52X0.2,G430L,4300,14469,6/16/16 13:12,OD2V01010
OD2V01020,V-RY-LUP,239.8682258,-40.3643444,3,3/16/16 6:20,3/16/16 6:54,2027.0,STIS,52X0.2,G230L,2376,14469,6/16/16 13:11,OD2V01020
O5EX01010,RY-TAU,65.4893333,28.4433333,10,9/20/00 7:32,9/20/00 7:37,288.0,STIS,52X2,G230L,2376,8317,12/16/06 4:21,O5EX01010
O5EX01020,RY-TAU,65.4893333,28.4433333,10,9/20/00 7:44,9/20/00 8:08,1440.0,STIS,52X2,G140L,1425,8317,12/16/06 6:24,O5EX01020
O63L01010,RY-TAU,65.4893333,28.4433333,10,2/19/01 23:38,2/20/01 0:17,2353.0,STIS,0.2X0.2,E230M,2707,8627,12/23/06 22:42,O63L01010
O63L01020,RY-TAU,65.4893333,28.4433333,10,2/20/01 1:14,2/20/01 2:03,2923.0,STIS,0.2X0.2,E230M,2707,8627,12/24/06 3:54,O63L01020
O63L01030,RY-TAU,65.4893333,28.4433333,10,2/20/01 2:51,2/20/01 3:40,2923.0,STIS,0.2X0.2,E230M,2707,8627,12/24/06 8:18,O63L01030
OCKF01010,RYTAU,65.4892083,28.4432139,1,12/4/14 23:52,12/5/14 0:02,600.0,STIS,52X0.2,G140M,1550,13714,12/5/15 4:26,OCKF01010
OCKF01020,RYTAU,65.489128,28.4432431,1,12/5/14 0:05,12/5/14 0:15,600.0,STIS,52X0.2,G140M,1550,13714,12/5/15 4:27,OCKF01020
OCKF01030,RYTAU,65.4890478,28.4432722,1,12/5/14 1:03,12/5/14 1:13,600.0,STIS,52X0.2,G140M,1550,13714,12/5/15 4:27,OCKF01030
OCKF01040,RYTAU,65.4892083,28.4432139,1,12/5/14 1:14,12/5/14 1:27,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 4:27,OCKF01040
OCKF01050,RYTAU,65.489128,28.4432431,1,12/5/14 1:32,12/5/14 1:46,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 5:02,OCKF01050
OCKF01060,RYTAU,65.4890478,28.4432722,1,12/5/14 2:38,12/5/14 2:52,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 5:02,OCKF01060
OCKF01070,RYTAU,65.4892083,28.4432139,1,12/5/14 2:53,12/5/14 3:06,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 5:03,OCKF01070
OCKF01080,RYTAU,65.489128,28.4432431,1,12/5/14 3:11,12/5/14 3:25,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 7:53,OCKF01080
OCKF01090,RYTAU,65.4890478,28.4432722,1,12/5/14 4:14,12/5/14 4:28,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 7:54,OCKF01090
OCKF010A0,RYTAU,65.4892083,28.4432139,1,12/5/14 4:28,12/5/14 4:42,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 7:54,OCKF010A0
OCKF010B0,RYTAU,65.489128,28.4432431,1,12/5/14 4:47,12/5/14 5:00,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 8:08,OCKF010B0
OCKF010C0,RYTAU,65.4890478,28.4432722,1,12/5/14 5:49,12/5/14 6:03,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 8:08,OCKF010C0
OCKF010D0,RYTAU,65.4892083,28.4432139,1,12/5/14 6:04,12/5/14 6:17,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 8:08,OCKF010D0
OCKF010E0,RYTAU,65.489128,28.4432431,1,12/5/14 6:22,12/5/14 6:36,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 10:27,OCKF010E0
OCKF010F0,RYTAU,65.4890478,28.4432722,1,12/5/14 7:25,12/5/14 7:39,815.0,STIS,52X0.2,G140M,1550,13714,12/5/15 10:28,OCKF010F0
OCKF02010,RYTAU,65.4892083,28.4432139,1,12/6/14 21:50,12/6/14 22:01,620.0,STIS,52X0.2,G140L,1425,13714,12/7/15 5:12,OCKF02010
OCKF02020,RYTAU,65.489128,28.4432431,1,12/6/14 22:03,12/6/14 22:13,620.0,STIS,52X0.2,G140L,1425,13714,12/7/15 5:13,OCKF02020
OCKF02030,RYTAU,65.4890478,28.4432722,1,12/6/14 22:14,12/6/14 22:25,620.0,STIS,52X0.2,G140L,1425,13714,12/7/15 5:13,OCKF02030
OCKF02040,RYTAU,65.4892083,28.4432139,1,12/6/14 23:13,12/6/14 23:26,820.0,STIS,52X0.2,G140L,1425,13714,12/7/15 5:14,OCKF02040
OCKF02050,RYTAU,65.489128,28.4432431,1,12/6/14 23:30,12/6/14 23:44,820.0,STIS,52X0.2,G140L,1425,13714,12/7/15 5:15,OCKF02050
OCKF02060,RYTAU,65.4890478,28.4432722,1,12/6/14 23:45,12/6/14 23:59,820.0,STIS,52X0.2,G140L,1425,13714,12/7/15 5:16,OCKF02060
OCKF02070,RYTAU,65.4892083,28.4432139,1,12/7/14 0:48,12/7/14 1:02,850.0,STIS,52X0.2,G230L,2376,13714,12/7/15 6:06,OCKF02070
OCKF02080,RYTAU,65.489128,28.4432431,1,12/7/14 1:05,12/7/14 1:19,850.0,STIS,52X0.2,G230L,2376,13714,12/7/15 6:10,OCKF02080
OCKF02090,RYTAU,65.4890478,28.4432722,1,12/7/14 1:20,12/7/14 1:34,850.0,STIS,52X0.2,G230L,2376,13714,12/7/15 6:11,OCKF02090
OC0M04010,SAO-206462,228.9516778,-37.1546014,1,7/17/13 16:13,7/17/13 16:47,2000.0,STIS,52X0.2,G140M,1218,13032,7/18/14 13:11,OC0M04010
OC0M04020,SAO-206462,228.9516778,-37.1546014,1,7/17/13 17:29,7/17/13 18:14,2700.0,STIS,52X0.2,G140M,1218,13032,7/17/14 23:23,OC0M04020
OB6B33010,SCHJ0439016+2336030,69.7568196,23.6007903,25,8/29/10 20:00,8/29/10 20:07,358.0,STIS,52X0.2,G430L,4300,11616,8/30/11 2:26,
OB6B33020,SCHJ0439016+2336030,69.7568196,23.6007903,25,8/29/10 20:11,8/29/10 20:43,1305.442,STIS,52X0.2,G230L,2376,11616,8/30/11 2:27,
OB6B33030,SCHJ0439016+2336030,69.7568196,23.6007903,25,8/29/10 21:31,8/29/10 22:18,1182.349,STIS,0.2X0.2,E230M,2561,11616,8/30/11 2:33,OB6B33030
O8NS08010,SCOPMS15,239.3340833,-23.6468056,2,4/15/04 1:33,4/15/04 1:37,162.0,STIS,52X0.2,G430L,4300,9790,12/19/06 15:01,O8NS08010
O8NS08020,SCOPMS15,239.3340833,-23.6468056,2,4/15/04 1:43,4/15/04 2:14,1859.181,STIS,52X0.2,G140L,1425,9790,12/17/06 9:09,O8NS08020
O8NS09010,SCOPMS23,240.5435,-22.6911944,2,9/17/03 20:47,9/17/03 20:50,162.0,STIS,52X0.2,G430L,4300,9790,12/17/06 13:20,O8NS09010
O8NS09020,SCOPMS23,240.5435,-22.6911944,2,9/17/03 20:56,9/17/03 21:27,1859.184,STIS,52X0.2,G140L,1425,9790,12/17/06 15:25,O8NS09020
O8NS10010,SCOPMS45,242.835625,-18.3483611,2,9/15/03 12:45,9/15/03 12:49,162.0,STIS,52X0.2,G430L,4300,9790,12/17/06 21:22,O8NS10010
O8NS10020,SCOPMS45,242.835625,-18.3483611,2,9/15/03 12:55,9/15/03 13:26,1859.175,STIS,52X0.2,G140L,1425,9790,12/16/06 11:33,O8NS10020
O5EX02010,SU-AUR,73.9974167,30.5671389,10,2/13/00 15:16,2/13/00 15:55,2329.0,STIS,52X2,G140L,1425,8317,12/16/06 12:13,O5EX02010
O5EX02020,SU-AUR,73.9974167,30.5671389,10,2/13/00 16:42,2/13/00 17:17,2071.0,STIS,52X2,G140L,1425,8317,12/16/06 14:18,O5EX02020
O5EX02030,SU-AUR,73.9974167,30.5671389,10,2/13/00 17:27,2/13/00 17:31,288.0,STIS,52X2,G230L,2376,8317,12/16/06 16:14,O5EX02030
O63L05010,SU-AUR,73.9974167,30.5671389,10,2/24/01 21:04,2/24/01 21:44,2383.0,STIS,0.2X0.2,E230M,2707,8627,12/28/06 5:08,O63L05010
O63L05020,SU-AUR,73.9974167,30.5671389,10,2/24/01 22:31,2/24/01 23:20,2940.0,STIS,0.2X0.2,E230M,2707,8627,12/28/06 6:44,O63L05020
OB6BB9010,SZ-102,242.1238029,-39.053118,25,5/29/11 20:44,5/29/11 20:46,60.0,STIS,52X0.2,G430L,4300,11616,5/29/12 23:46,
OB6BB9030,SZ-102,242.1238029,-39.053118,25,5/29/11 21:51,5/29/11 22:15,1469.2,STIS,0.2X0.2,E230M,2561,11616,5/30/12 5:27,OB6BB9030
OB6BB9PWQ,SZ-102,242.1238029,-39.053118,25,5/29/11 20:49,5/29/11 20:57,500.0,STIS,52X0.2,G230L,2376,11616,5/29/12 23:46,
OB6BD9010,SZ-102,242.1238014,-39.0531197,25,9/17/11 18:53,9/17/11 18:58,1.536,STIS,52X2,G430L,4300,11616,9/18/12 2:10,
OB6BD9020,SZ-102,242.1238014,-39.0531197,25,9/17/11 19:06,9/17/11 19:06,0.0,STIS,52X2,G230L,2376,11616,9/18/12 2:13,
O8NZ44010,THA15-28,242.1236853,-39.0530888,5,2004-06-18 15:56:06,2004-06-18 16:35:26,2360.000,STIS  ,6X0.2,E230M,2707.000,9807,2006-12-20 08:11:22,O8NZ44010
O8NZ44020,THA15-28,242.1236853,-39.0530888,5,2004-06-18 17:20:39,2004-06-18 18:08:59,2900.000,STIS  ,6X0.2,E230M,2707.000,9807,2006-12-20 10:39:49,O8NZ44020
#O6MD07020,THA15-28,242.1236853,-39.0530889,8,2002-06-22 12:48:56,2002-06-22 13:34:58,2640.000,STIS  ,52X0.1,G750M,6581.000,9435,2006-11-23 05:15:23,O6MD07020
#O6MD07010,THA15-28,242.1238980,-39.0531111,8,2002-06-22 11:33:37,2002-06-22 12:09:59,2138.000,STIS  ,52X0.1,G750M,6581.000,9435,2006-11-23 03:08:34,O6MD07010
O8NZ44030,THA15-28,242.1238980,-39.0531112,5,2004-06-18 18:56:41,2004-06-18 19:45:01,2900.000,STIS  ,6X0.2,E230M,2707.000,9807,2006-12-20 12:36:31,O8NZ44030
O8NZ44040,THA15-28,242.1238980,-39.0531112,5,2004-06-18 20:32:44,2004-06-18 21:21:04,2900.000,STIS  ,6X0.2,E230M,2707.000,9807,2006-12-20 14:42:06,O8NZ44040
ODKE52020,V-V1190-SCO,242.1236539,-39.0531807,0,2020-05-22 21:50:16,2020-05-22 22:02:43,747.000,STIS  ,52X0.2,G430L,4300.000,15210,2020-11-23 17:33:07,ODKE52020
#ODKE56020,V-V1190-SCO,242.1236539,-39.0531807,0,2020-05-22 23:25:48,2020-05-22 23:38:12,744.000,STIS  ,52X0.2,G430M,4961.000,15210,2020-06-01 00:00:00,ODKE56020
ODKE57020,V-V1190-SCO,242.1236539,-39.0531807,0,2020-05-23 01:01:52,2020-05-23 01:13:55,723.000,STIS  ,52X0.2,G750M,6581.000,15210,2020-11-23 17:33:11,ODKE57020
#OCZB01BIQ,V-V1190-SCO,242.1238977,-39.0531991,2,2016-05-06 12:50:18,2016-05-06 12:50:23,5.000,STIS  ,52X0.1,G430M,3936.000,14177,2017-05-06 17:51:02,
OCZB01010,V-V1190-SCO,242.1238977,-39.0531991,2,2016-05-06 12:53:02,2016-05-06 13:10:26,1044.000,STIS  ,52X0.2,G430M,3936.000,14177,2017-05-06 17:51:21,OCZB01010
OCZB01030,V-V1190-SCO,242.1238977,-39.0531991,2,2016-05-06 14:14:35,2016-05-06 14:38:57,1462.000,STIS  ,52X0.2,G430M,3843.000,14177,2017-05-06 17:51:21,OCZB01030
ODKE58020,V-V1190-SCO,242.1236531,-39.0531842,0,2021-04-22 16:04:46,2021-04-22 16:17:10,744.000,STIS  ,52X0.2,G430M,4961.000,15210,2021-10-22 22:12:35,ODKE58020
#ODKE01010,V-V1190-SCO,242.1239000,-39.0532167,0,2019-05-08 21:14:35,2019-05-08 21:52:33,2278.162,STIS  ,52X0.2,G140M,1540.000,15210,2019-08-05 00:00:00,ODKE01010
#ODKE02010,V-V1190-SCO,242.1239000,-39.0532167,0,2019-05-05 18:40:52,2019-05-05 18:53:42,770.000,STIS  ,52X0.2,G430L,4300.000,15210,2019-08-05 00:00:00,ODKE02010
#ODKE02040,V-V1190-SCO,242.1239000,-39.0532167,0,2019-05-05 20:09:40,2019-05-05 20:09:41,0.768,STIS  ,52X0.2,G430M,4961.000,15210,2019-08-05 00:00:00,ODKE02040
#ODKE02070,V-V1190-SCO,242.1239000,-39.0532167,0,2019-05-05 21:48:34,2019-05-05 21:48:35,0.768,STIS  ,52X0.2,G750M,6581.000,15210,2019-08-05 00:00:00,ODKE02070
ODKE51010,V-V1190-SCO,242.1239000,-39.0532167,0,2020-05-21 23:22:36,2020-05-22 00:01:23,2326.723,STIS  ,52X0.2,G140M,1540.000,15210,2020-11-22 04:09:20,ODKE51010
ODKE52010,V-V1190-SCO,242.1239000,-39.0532167,0,2020-05-22 21:36:39,2020-05-22 21:49:06,747.000,STIS  ,52X0.2,G430L,4300.000,15210,2020-11-23 17:33:09,ODKE52010
ODKE54010,V-V1190-SCO,242.1239000,-39.0532167,0,2020-05-22 00:57:54,2020-05-22 01:36:41,2326.811,STIS  ,52X0.2,G140M,1540.000,15210,2020-11-22 06:47:34,ODKE54010
#ODKE56010,V-V1190-SCO,242.1239000,-39.0532167,0,2020-05-22 23:12:14,2020-05-22 23:24:38,744.000,STIS  ,52X0.2,G430M,4961.000,15210,2020-06-01 00:00:00,ODKE56010
ODKE57010,V-V1190-SCO,242.1239000,-39.0532167,0,2020-05-23 00:48:39,2020-05-23 01:00:42,723.000,STIS  ,52X0.2,G750M,6581.000,15210,2020-11-23 17:33:19,ODKE57010
ODKE58010,V-V1190-SCO,242.1239000,-39.0532167,0,2021-04-22 15:51:12,2021-04-22 16:03:36,744.000,STIS  ,52X0.2,G430M,4961.000,15210,2021-10-22 22:12:35,ODKE58010
OCZB01020,V-V1190-SCO,242.1240829,-39.0532232,2,2016-05-06 13:11:36,2016-05-06 13:29:00,1044.000,STIS  ,52X0.2,G430M,3936.000,14177,2017-05-06 17:51:21,OCZB01020
OCZB01040,V-V1190-SCO,242.1240830,-39.0532232,2,2016-05-06 14:40:07,2016-05-06 15:04:29,1462.000,STIS  ,52X0.2,G430M,3843.000,14177,2017-05-06 17:51:21,OCZB01040
ODKE52030,V-V1190-SCO,242.1234078,-39.0531448,0,2020-05-22 22:03:53,2020-05-22 22:16:20,747.000,STIS  ,52X0.2,G430L,4300.000,15210,2020-11-23 17:33:11,ODKE52030
#ODKE56030,V-V1190-SCO,242.1234078,-39.0531448,0,2020-05-22 23:39:22,2020-05-22 23:51:46,744.000,STIS  ,52X0.2,G430M,4961.000,15210,2020-06-01 00:00:00,ODKE56030
ODKE57030,V-V1190-SCO,242.1234078,-39.0531448,0,2020-05-23 01:15:05,2020-05-23 01:27:08,723.000,STIS  ,52X0.2,G750M,6581.000,15210,2020-11-23 17:33:18,ODKE57030
ODKE58030,V-V1190-SCO,242.1234062,-39.0531518,0,2021-04-22 16:18:20,2021-04-22 16:30:44,744.000,STIS  ,52X0.2,G430M,4961.000,15210,2021-10-22 22:12:33,ODKE58030
ODKE01020,V-V1190-SCO,242.1241467,-39.0532499,0,2019-05-08 22:36:22,2019-05-08 22:36:22,0.000,STIS  ,52X0.2,G140M,1540.000,15210,2019-08-05 00:00:00,
#ODKE02020,V-V1190-SCO,242.1241467,-39.0532499,0,2019-05-05 18:54:52,2019-05-05 19:07:42,770.000,STIS  ,52X0.2,G430L,4300.000,15210,2019-08-05 00:00:00,ODKE02020
#ODKE02050,V-V1190-SCO,242.1241467,-39.0532499,0,2019-05-05 20:26:39,2019-05-05 20:26:40,0.736,STIS  ,52X0.2,G430M,4961.000,15210,2019-08-05 00:00:00,ODKE02050
#ODKE02080,V-V1190-SCO,242.1241467,-39.0532499,0,2019-05-05 23:02:19,2019-05-05 23:02:20,0.736,STIS  ,52X0.2,G750M,6581.000,15210,2019-08-05 00:00:00,ODKE02080
ODKE01030,V-V1190-SCO,242.1243934,-39.0532831,0,2019-05-08 23:03:10,2019-05-08 23:03:10,0.000,STIS  ,52X0.2,G140M,1540.000,15210,2019-08-05 00:00:00,
#ODKE02030,V-V1190-SCO,242.1243934,-39.0532831,0,2019-05-05 19:51:28,2019-05-05 19:51:29,0.768,STIS  ,52X0.2,G430L,4300.000,15210,2019-08-05 00:00:00,ODKE02030
#ODKE02060,V-V1190-SCO,242.1243934,-39.0532831,0,2019-05-05 21:26:53,2019-05-05 21:26:54,0.768,STIS  ,52X0.2,G430M,4961.000,15210,2019-08-05 00:00:00,ODKE02060
#ODKE02090,V-V1190-SCO,242.1243934,-39.0532831,0,2019-05-05 23:19:18,2019-05-05 23:19:19,0.768,STIS  ,52X0.2,G750M,6581.000,15210,2019-08-05 00:00:00,ODKE02090
ODGX07010,SZ-68,236.3035393,-34.2919192,0,8/1/18 4:52,8/1/18 5:31,2307.2,STIS,52X0.2,G230M,3055,15070,8/1/18 11:41,ODGX07010
O5B403010,T-CHA,179.306295,-79.3587749,3,10/6/01 4:50,10/6/01 5:33,2468.0,STIS,52X0.2,G230L,2376,8205,12/17/06 18:11,O5B403010
O5B403020,T-CHA,179.306295,-79.3587749,3,10/6/01 6:09,10/6/01 7:56,3600.0,STIS,52X0.2,G140L,1425,8205,12/17/06 20:17,O5B403020
O5B403030,T-CHA,179.306295,-79.3587749,3,10/6/01 7:57,10/6/01 8:39,2311.0,STIS,52X0.2,G140L,1425,8205,12/16/06 10:07,O5B403030
O5B403040,T-CHA,179.306295,-79.3587749,3,10/6/01 9:21,10/6/01 9:45,1400.0,STIS,52X2,G230L,2376,8205,12/17/06 22:12,
O5B403050,T-CHA,179.306295,-79.3587749,3,10/6/01 9:52,10/6/01 10:16,1407.0,STIS,52X2,G140L,1425,8205,12/18/06 0:20,O5B403050
O5B404010,T-CHA,179.3062952,-79.358775,3,10/7/01 9:39,10/7/01 11:18,3620.0,STIS,52X0.2,G230MB,2794,8205,12/18/06 5:59,
O5B404020,T-CHA,179.3062952,-79.358775,3,10/7/01 11:18,10/7/01 13:09,4000.0,STIS,52X0.2,G230MB,2794,8205,10/7/01 16:25,
O5B404030,T-CHA,179.3062952,-79.358775,3,10/7/01 13:12,10/7/01 15:06,4185.0,STIS,52X0.2,G230MB,2794,8205,12/18/06 14:24,
O5EX05010,T-TAU,65.4975833,19.5351111,10,2/7/00 3:04,2/7/00 3:31,1622.0,STIS,52X2,G140L,1425,8317,12/17/06 14:19,O5EX05010
O5EX05020,T-TAU,65.4975833,19.5351111,10,2/7/00 3:38,2/7/00 3:42,240.0,STIS,52X2,G230L,2376,8317,12/17/06 18:12,O5EX05020
O63L02010,T-TAU,65.4975833,19.5351111,10,2/21/01 22:22,2/21/01 23:01,2331.0,STIS,0.2X0.2,E230M,2707,8627,12/26/06 19:24,O63L02010
