Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,Scan Type,High-Level Science Products,Ang Sep (')
LB2A06020,CL-NGC-346-ELS-046,14.8826667,-72.2264444,3,2009-12-22 02:35:36,2009-12-22 02:41:36,360.032,COS   ,PSA,G130M,1327.000,11625,2010-12-22 05:11:11,LB2A06020,,,32.865
LB2A06030,CL-NGC-346-ELS-046,14.8826667,-72.2264444,3,2009-12-22 02:50:20,2009-12-22 03:00:32,612.192,COS   ,PSA,G160M,1577.000,11625,2010-12-22 05:11:31,LB2A06030,,,32.865
LB2A06040,CL-NGC-346-ELS-046,14.8826667,-72.2264444,3,2009-12-22 03:04:27,2009-12-22 03:14:39,612.192,COS   ,PSA,G160M,1623.000,11625,2010-12-22 05:43:50,LB2A06040,,,32.865
LB2A06H5Q,CL-NGC-346-ELS-046,14.8826667,-72.2264444,3,2009-12-22 02:12:50,2009-12-22 02:19:13,383.000,COS   ,PSA,G130M,1291.000,11625,2010-12-22 04:41:09,,,,32.865
LB2A06H6Q,CL-NGC-346-ELS-046,14.8826667,-72.2264444,3,2009-12-22 02:20:08,2009-12-22 02:22:00,112.000,COS   ,PSA,G130M,1291.000,11625,2010-12-22 04:41:19,,,,32.865
LB2A06H7Q,CL-NGC-346-ELS-046,14.8826667,-72.2264444,3,2009-12-22 02:23:42,2009-12-22 02:23:42,0.300,COS   ,PSA,G130M,1291.000,11625,2010-12-22 04:41:30,,,,32.865
LB2A10010,AZV-148,13.4257917,-72.7097778,3,2009-11-01 04:30:17,2009-11-01 04:35:46,329.024,COS   ,PSA,G130M,1291.000,11625,2010-11-01 12:27:17,LB2A10010,,,30.024
LB2A10020,AZV-148,13.4257917,-72.7097778,3,2009-11-01 04:40:00,2009-11-01 04:45:27,327.040,COS   ,PSA,G130M,1327.000,11625,2010-11-01 12:37:06,LB2A10020,,,30.024
LB2A10030,AZV-148,13.4257917,-72.7097778,3,2009-11-01 04:50:21,2009-11-01 05:00:36,615.200,COS   ,PSA,G160M,1577.000,11625,2010-11-01 12:38:30,LB2A10030,,,30.024
LB2A10040,AZV-148,13.4257917,-72.7097778,3,2009-11-01 05:04:50,2009-11-01 05:15:05,615.200,COS   ,PSA,G160M,1623.000,11625,2010-11-01 12:40:59,LB2A10040,,,30.024
LB2A10NNQ,AZV-148,13.4257917,-72.7097778,3,2009-11-01 04:17:29,2009-11-01 04:23:51,382.000,COS   ,PSA,G130M,1291.000,11625,2010-11-01 10:24:39,,,,30.024
LB2A10NOQ,AZV-148,13.4257917,-72.7097778,3,2009-11-01 04:24:44,2009-11-01 04:26:36,112.000,COS   ,PSA,G130M,1291.000,11625,2010-11-01 10:25:00,,,,30.024
LB2A10NPQ,AZV-148,13.4257917,-72.7097778,3,2009-11-01 04:28:18,2009-11-01 04:28:18,0.200,COS   ,PSA,G130M,1291.000,11625,2010-11-01 10:25:08,,,,30.024
LB2A17010,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,2009-12-15 14:21:42,2009-12-15 14:27:17,335.008,COS   ,PSA,G130M,1291.000,11625,2010-12-16 02:59:24,LB2A17010,,,37.711
LB2A17020,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,2009-12-15 15:04:23,2009-12-15 15:09:57,334.016,COS   ,PSA,G130M,1327.000,11625,2010-12-16 02:59:43,LB2A17020,,,37.711
LB2A17030,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,2009-12-15 15:45:23,2009-12-15 15:55:23,600.192,COS   ,PSA,G160M,1577.000,11625,2010-12-16 03:08:32,LB2A17030,,,37.711
LB2A17040,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,2009-12-15 16:40:10,2009-12-15 16:50:10,600.192,COS   ,PSA,G160M,1623.000,11625,2010-12-16 03:08:42,LB2A17040,,,37.711
LB2A17LLQ,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,2009-12-15 14:08:51,2009-12-15 14:15:14,383.000,COS   ,PSA,G130M,1291.000,11625,2010-12-16 02:48:30,,,,37.711
LB2A17LMQ,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,2009-12-15 14:16:09,2009-12-15 14:18:01,112.000,COS   ,PSA,G130M,1291.000,11625,2010-12-16 02:48:38,,,,37.711
LB2A17LNQ,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,2009-12-15 14:19:43,2009-12-15 14:19:43,0.300,COS   ,PSA,G130M,1291.000,11625,2010-12-16 02:48:55,,,,37.711
LB2A09010,AZV-267,15.3153333,-72.1098333,3,2010-08-02 11:06:22,2010-08-02 11:11:43,320.992,COS   ,PSA,G130M,1291.000,11625,2011-08-02 13:09:12,LB2A09010,,,39.818
LB2A09020,AZV-267,15.3153333,-72.1098333,3,2010-08-02 11:15:57,2010-08-02 11:21:18,321.024,COS   ,PSA,G130M,1327.000,11625,2011-08-02 13:12:53,LB2A09020,,,39.818
LB2A09030,AZV-267,15.3153333,-72.1098333,3,2010-08-02 11:49:56,2010-08-02 11:59:56,600.192,COS   ,PSA,G160M,1577.000,11625,2011-08-02 13:16:53,LB2A09030,,,39.818
LB2A09040,AZV-267,15.3153333,-72.1098333,3,2010-08-02 12:04:58,2010-08-02 12:14:58,600.192,COS   ,PSA,G160M,1623.000,11625,2011-08-02 15:20:30,LB2A09040,,,39.818
LB2A09DMQ,AZV-267,15.3153333,-72.1098333,3,2010-08-02 10:51:39,2010-08-02 10:58:39,420.000,COS   ,PSA,G130M,1291.000,11625,2011-08-02 13:02:29,,,,39.818
LB2A09DNQ,AZV-267,15.3153333,-72.1098333,3,2010-08-02 10:59:29,2010-08-02 11:01:59,150.000,COS   ,PSA,G130M,1291.000,11625,2011-08-02 13:02:37,,,,39.818
LB2A09DOQ,AZV-267,15.3153333,-72.1098333,3,2010-08-02 11:04:23,2010-08-02 11:04:23,0.200,COS   ,PSA,G130M,1291.000,11625,2011-08-02 13:02:45,,,,39.818
LBP507070,AV456,17.7323708,-72.7156444,2,2012-07-25 00:42:11,2012-07-25 02:07:21,4350.784,COS   ,PSA,G160M,1577.000,12581,2013-07-25 07:17:57,LBP507070,,,46.966
LBP507080,AV456,17.7323708,-72.7156444,2,2012-07-25 02:11:03,2012-07-25 03:42:58,4550.784,COS   ,PSA,G160M,1589.000,12581,2013-07-25 08:27:15,LBP507080,,,46.966
LBP507090,AV456,17.7323708,-72.7156444,2,2012-07-25 03:46:40,2012-07-25 04:49:21,3350.816,COS   ,PSA,G160M,1600.000,12581,2013-07-25 10:17:31,LBP507090,,,46.966
LBP5070A0,AV456,17.7323708,-72.7156444,2,2012-07-25 05:02:32,2012-07-25 05:08:02,330.016,COS   ,PSA,G130M,1327.000,12581,2013-07-25 09:04:33,LBP5070A0,,,46.966
#LAAF1A040,SK-155,18.7091749,-73.3382735,1,2009-09-01 01:21:59,2009-09-01 01:26:24,60.000,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A040,,,71.714
#LAAF1A090,SK-155,18.7091749,-73.3382735,1,2009-09-01 02:56:13,2009-09-01 03:00:38,60.032,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A090,,,71.714
#LAAF1A0E0,SK-155,18.7091749,-73.3382735,1,2009-09-01 04:48:56,2009-09-01 05:27:44,140.032,COS   ,PSA,G160M,1623.000,11489,2009-09-09 16:00:00,LAAF1A0E0,,,71.714
#LAAF1A030,SK-155,18.7094316,-73.3382085,1,2009-09-01 00:59:11,2009-09-01 01:03:36,60.000,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A030,,,71.716
#LAAF1A080,SK-155,18.7094316,-73.3382085,1,2009-09-01 02:49:30,2009-09-01 02:53:55,60.032,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A080,,,71.716
#LAAF1A0D0,SK-155,18.7094316,-73.3382085,1,2009-09-01 04:39:37,2009-09-01 04:46:00,140.032,COS   ,PSA,G160M,1623.000,11489,2009-09-09 16:00:00,LAAF1A0D0,,,71.716
LAAF1A010,SK-155,18.7094167,-73.3382778,1,2009-08-31 23:03:45,2009-09-01 00:46:32,840.128,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A010,,,71.718
LAAF1A060,SK-155,18.7094167,-73.3382778,1,2009-09-01 02:15:09,2009-09-01 02:38:29,560.064,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A060,,,71.718
LAAF1A0B0,SK-155,18.7094167,-73.3382778,1,2009-09-01 03:50:52,2009-09-01 04:25:22,1040.096,COS   ,PSA,G160M,1623.000,11489,2009-09-09 16:00:00,LAAF1A0B0,,,71.718
LAAF1AISQ,SK-155,18.7094167,-73.3382778,1,2009-08-31 22:09:33,2009-08-31 22:19:54,621.000,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,,,,71.718
LAAF1AITQ,SK-155,18.7094167,-73.3382778,1,2009-08-31 22:21:12,2009-08-31 22:24:02,170.000,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,,,,71.718
LAAF1AIUQ,SK-155,18.7094167,-73.3382778,1,2009-08-31 22:24:38,2009-08-31 22:26:24,106.000,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,,,,71.718
#LAAF1AIVQ,SK-155,18.7094167,-73.3382778,1,2009-08-31 22:29:43,2009-08-31 22:29:44,1.000,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,,,,71.718
#LAAF1A050,SK-155,18.7094017,-73.3383471,1,2009-09-01 01:28:42,2009-09-01 01:33:07,60.032,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A050,,,71.719
#LAAF1A0A0,SK-155,18.7094017,-73.3383471,1,2009-09-01 03:02:56,2009-09-01 03:07:21,60.032,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A0A0,,,71.719
#LAAF1A0F0,SK-155,18.7094017,-73.3383471,1,2009-09-01 05:30:40,2009-09-01 05:37:03,140.064,COS   ,PSA,G160M,1623.000,11489,2009-09-09 16:00:00,LAAF1A0F0,,,71.719
#LAAF1A020,SK-155,18.7096584,-73.3382821,1,2009-09-01 00:52:28,2009-09-01 00:56:53,60.032,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A020,,,71.722
#LAAF1A070,SK-155,18.7096584,-73.3382821,1,2009-09-01 02:42:47,2009-09-01 02:47:12,60.000,COS   ,PSA,G130M,1291.000,11489,2009-09-09 16:00:00,LAAF1A070,,,71.722
#LAAF1A0C0,SK-155,18.7096584,-73.3382821,1,2009-09-01 04:30:18,2009-09-01 04:36:41,140.032,COS   ,PSA,G160M,1623.000,11489,2009-09-09 16:00:00,LAAF1A0C0,,,71.722
LBP508040,AV6,11.3259167,-73.2567500,2,2012-09-19 02:02:17,2012-09-19 02:50:30,1360.096,COS   ,PSA,G160M,1577.000,12581,2013-09-19 23:45:00,LBP508040,,,72.292
LBP508050,AV6,11.3259167,-73.2567500,2,2012-09-19 02:54:02,2012-09-19 03:27:02,1524.064,COS   ,PSA,G160M,1589.000,12581,2013-09-19 22:56:20,LBP508050,,,72.292
LBP508060,AV6,11.3259167,-73.2567500,2,2012-09-19 03:30:57,2012-09-19 04:26:17,1612.096,COS   ,PSA,G160M,1600.000,12581,2013-09-20 00:37:32,LBP508060,,,72.292
LBP508KQQ,AV6,11.3259167,-73.2567500,2,2012-09-19 01:52:15,2012-09-19 01:55:13,178.000,COS   ,PSA,G130M,1327.000,12581,2013-09-19 16:28:19,,,,72.292
LBP508KRQ,AV6,11.3259167,-73.2567500,2,2012-09-19 01:57:59,2012-09-19 01:58:00,1.000,COS   ,PSA,G130M,1327.000,12581,2013-09-19 16:28:34,,,,72.292
LB2A21010,AZV-307,15.6337500,-72.6616944,3,2010-08-02 19:04:18,2010-08-02 19:10:18,360.000,COS   ,PSA,G130M,1291.000,11625,2011-08-03 14:54:28,LB2A21010,,,11.532
LB2A21020,AZV-307,15.6337500,-72.6616944,3,2010-08-02 19:15:10,2010-08-02 19:21:10,360.000,COS   ,PSA,G130M,1327.000,11625,2011-08-03 14:54:34,LB2A21020,,,11.532
LB2A21030,AZV-307,15.6337500,-72.6616944,3,2010-08-02 19:47:32,2010-08-02 19:56:37,545.024,COS   ,PSA,G160M,1577.000,11625,2011-08-03 14:54:46,LB2A21030,,,11.532
LB2A21040,AZV-307,15.6337500,-72.6616944,3,2010-08-02 20:30:19,2010-08-02 20:39:24,545.024,COS   ,PSA,G160M,1623.000,11625,2011-08-03 14:55:17,LB2A21040,,,11.532
LB2A21EHQ,AZV-307,15.6337500,-72.6616944,3,2010-08-02 18:49:37,2010-08-02 18:56:37,420.000,COS   ,PSA,G130M,1291.000,11625,2011-08-02 22:05:45,,,,11.532
LB2A21EIQ,AZV-307,15.6337500,-72.6616944,3,2010-08-02 18:57:25,2010-08-02 18:59:55,150.000,COS   ,PSA,G130M,1291.000,11625,2011-08-02 22:06:22,,,,11.532
LB2A21EJQ,AZV-307,15.6337500,-72.6616944,3,2010-08-02 19:02:19,2010-08-02 19:02:19,0.200,COS   ,PSA,G130M,1291.000,11625,2011-08-02 22:07:17,,,,11.532
LB2A11010,AZV-468,18.0242500,-72.6822778,3,2009-12-22 06:15:24,2009-12-22 06:20:49,325.024,COS   ,PSA,G130M,1291.000,11625,2010-12-22 10:48:34,LB2A11010,,,52.361
LB2A11020,AZV-468,18.0242500,-72.6822778,3,2009-12-22 06:25:32,2009-12-22 06:30:57,325.024,COS   ,PSA,G130M,1327.000,11625,2010-12-22 10:49:00,LB2A11020,,,52.361
LB2A11030,AZV-468,18.0242500,-72.6822778,3,2009-12-22 06:59:38,2009-12-22 07:09:48,610.176,COS   ,PSA,G160M,1577.000,11625,2010-12-22 10:57:43,LB2A11030,,,52.361
LB2A11040,AZV-468,18.0242500,-72.6822778,3,2009-12-22 07:13:24,2009-12-22 07:23:34,610.208,COS   ,PSA,G160M,1623.000,11625,2010-12-22 10:57:57,LB2A11040,,,52.361
LB2A11J0Q,AZV-468,18.0242500,-72.6822778,3,2009-12-22 06:02:36,2009-12-22 06:08:58,382.000,COS   ,PSA,G130M,1291.000,11625,2010-12-22 10:47:08,,,,52.361
LB2A11J1Q,AZV-468,18.0242500,-72.6822778,3,2009-12-22 06:09:51,2009-12-22 06:11:43,112.000,COS   ,PSA,G130M,1291.000,11625,2010-12-22 10:47:16,,,,52.361
LB2A11J2Q,AZV-468,18.0242500,-72.6822778,3,2009-12-22 06:13:25,2009-12-22 06:13:25,0.200,COS   ,PSA,G130M,1291.000,11625,2010-12-22 10:47:24,,,,52.361
LB2A12010,AZV-189,14.3857417,-72.4806306,3,2009-12-25 12:36:45,2009-12-25 12:42:45,360.032,COS   ,PSA,G130M,1291.000,11625,2010-12-25 16:22:23,LB2A12010,,,21.582
LB2A12020,AZV-189,14.3857417,-72.4806306,3,2009-12-25 12:47:09,2009-12-25 12:53:09,360.000,COS   ,PSA,G130M,1327.000,11625,2010-12-25 16:22:45,LB2A12020,,,21.582
LB2A12030,AZV-189,14.3857417,-72.4806306,3,2009-12-25 12:58:13,2009-12-25 13:08:08,595.040,COS   ,PSA,G160M,1577.000,11625,2010-12-25 16:23:04,LB2A12030,,,21.582
LB2A12040,AZV-189,14.3857417,-72.4806306,3,2009-12-25 13:58:42,2009-12-25 14:08:37,595.008,COS   ,PSA,G160M,1623.000,11625,2010-12-25 16:22:54,LB2A12040,,,21.582
LB2A12YWQ,AZV-189,14.3857417,-72.4806306,3,2009-12-25 12:23:52,2009-12-25 12:30:17,385.000,COS   ,PSA,G130M,1291.000,11625,2010-12-25 16:01:28,,,,21.582
LB2A12YXQ,AZV-189,14.3857417,-72.4806306,3,2009-12-25 12:31:11,2009-12-25 12:33:03,112.000,COS   ,PSA,G130M,1291.000,11625,2010-12-25 16:01:39,,,,21.582
LB2A12YYQ,AZV-189,14.3857417,-72.4806306,3,2009-12-25 12:34:45,2009-12-25 12:34:45,0.500,COS   ,PSA,G130M,1291.000,11625,2010-12-25 16:02:00,,,,21.582
LB2A13010,AZV-326,15.7885833,-72.4323611,3,2009-12-25 14:34:14,2009-12-25 14:40:14,360.000,COS   ,PSA,G130M,1291.000,11625,2010-12-25 16:32:55,LB2A13010,,,23.742
LB2A13020,AZV-326,15.7885833,-72.4323611,3,2009-12-25 14:43:50,2009-12-25 14:49:50,360.000,COS   ,PSA,G130M,1327.000,11625,2010-12-25 20:37:48,LB2A13020,,,23.742
LB2A13030,AZV-326,15.7885833,-72.4323611,3,2009-12-25 15:34:31,2009-12-25 15:44:31,600.192,COS   ,PSA,G160M,1577.000,11625,2010-12-25 20:37:09,LB2A13030,,,23.742
LB2A13040,AZV-326,15.7885833,-72.4323611,3,2009-12-25 15:49:14,2009-12-25 15:59:14,600.192,COS   ,PSA,G160M,1623.000,11625,2010-12-25 20:37:29,LB2A13040,,,23.742
LB2A13Z8Q,AZV-326,15.7885833,-72.4323611,3,2009-12-25 14:21:27,2009-12-25 14:27:50,383.000,COS   ,PSA,G130M,1291.000,11625,2010-12-25 16:02:39,,,,23.742
LB2A13Z9Q,AZV-326,15.7885833,-72.4323611,3,2009-12-25 14:28:41,2009-12-25 14:30:33,112.000,COS   ,PSA,G130M,1291.000,11625,2010-12-25 16:02:46,,,,23.742
LB2A13ZAQ,AZV-326,15.7885833,-72.4323611,3,2009-12-25 14:32:17,2009-12-25 14:32:17,0.300,COS   ,PSA,G130M,1291.000,11625,2010-12-25 16:02:55,,,,23.742
LB2A50010,AZV-43,12.1998750,-72.7734722,3,2010-04-10 11:14:11,2010-04-10 11:20:11,360.032,COS   ,PSA,G130M,1291.000,11625,2011-04-10 13:02:30,LB2A50010,,,51.532
LB2A50020,AZV-43,12.1998750,-72.7734722,3,2010-04-10 11:23:57,2010-04-10 11:29:57,360.000,COS   ,PSA,G130M,1327.000,11625,2011-04-10 13:02:38,LB2A50020,,,51.532
LB2A50030,AZV-43,12.1998750,-72.7734722,3,2010-04-10 11:34:32,2010-04-10 11:44:57,625.184,COS   ,PSA,G160M,1577.000,11625,2011-04-10 14:25:32,LB2A50030,,,51.532
LB2A50040,AZV-43,12.1998750,-72.7734722,3,2010-04-10 11:48:33,2010-04-10 11:58:58,625.184,COS   ,PSA,G160M,1623.000,11625,2011-04-10 14:35:13,LB2A50040,,,51.532
LCYIA1010,AV304,15.5894917,-72.6540750,0,2016-06-17 23:28:21,2016-06-18 03:27:44,5806.816,COS   ,PSA,G160M,1623.000,14081,2017-06-18 05:39:48,LCYIA1010,,,11.171
LCYIA1020,AV304,15.5894917,-72.6540750,0,2016-06-18 03:32:36,2016-06-18 04:48:27,2820.800,COS   ,PSA,G130M,1291.000,14081,2017-06-18 11:22:46,LCYIA1020,,,11.171
LCYIA1DTQ,AV304,15.5894917,-72.6540750,0,2016-06-17 23:18:25,2016-06-17 23:21:31,186.000,COS   ,PSA,G130M,1291.000,14081,2017-06-18 00:07:03,,,,11.171
LCYIA1DUQ,AV304,15.5894917,-72.6540750,0,2016-06-17 23:24:21,2016-06-17 23:24:23,2.000,COS   ,PSA,G130M,1291.000,14081,2017-06-18 00:07:09,,,,11.171
LCYIA2010,AV304,15.5894917,-72.6540750,0,2016-06-18 21:41:21,2016-06-18 23:33:26,2424.768,COS   ,PSA,G130M,1327.000,14081,2017-06-19 03:42:23,LCYIA2010,,,11.171
LCYIA2020,AV304,15.5894917,-72.6540750,0,2016-06-18 23:37:46,2016-06-19 01:26:57,2960.800,COS   ,PSA,G160M,1623.000,14081,2017-06-19 03:43:01,LCYIA2020,,,11.171
LCYIA2030,AV304,15.5894917,-72.6540750,0,2016-06-19 02:21:22,2016-06-19 04:51:48,6352.800,COS   ,PSA,G160M,1577.000,14081,2017-06-19 11:10:34,LCYIA2030,,,11.171
LCYIA2IGQ,AV304,15.5894917,-72.6540750,0,2016-06-18 21:31:56,2016-06-18 21:35:02,186.000,COS   ,PSA,G130M,1291.000,14081,2017-06-19 01:20:16,,,,11.171
LCYIA2IHQ,AV304,15.5894917,-72.6540750,0,2016-06-18 21:37:52,2016-06-18 21:37:54,2.000,COS   ,PSA,G130M,1291.000,14081,2017-06-19 01:20:16,,,,11.171
LCYIA3010,AV304,15.5894917,-72.6540750,0,2016-06-17 01:13:53,2016-06-17 01:44:28,1544.064,COS   ,PSA,G185M,1913.000,14081,2017-06-17 05:37:55,LCYIA3010,,,11.171
LCYIA3020,AV304,15.5894917,-72.6540750,0,2016-06-17 02:09:50,2016-06-17 02:57:43,1554.048,COS   ,PSA,G185M,1941.000,14081,2017-06-17 12:46:19,LCYIA3020,,,11.171
LCYIA3030,AV304,15.5894917,-72.6540750,0,2016-06-17 03:00:22,2016-06-17 03:30:07,1524.096,COS   ,PSA,G185M,1971.000,14081,2017-06-17 11:26:55,LCYIA3030,,,11.171
LCYIA3040,AV304,15.5894917,-72.6540750,0,2016-06-17 03:32:46,2016-06-17 04:26:54,1859.072,COS   ,PSA,G185M,2010.000,14081,2017-06-17 11:40:11,LCYIA3040,,,11.171
LCYIA3XYQ,AV304,15.5894917,-72.6540750,0,2016-06-17 01:02:05,2016-06-17 01:08:46,401.000,COS   ,PSA,G185M,1913.000,14081,2017-06-17 02:02:46,,,,11.171
LCYIA3XZQ,AV304,15.5894917,-72.6540750,0,2016-06-17 01:11:05,2016-06-17 01:11:09,4.000,COS   ,PSA,G185M,1913.000,14081,2017-06-17 02:03:04,,,,11.171
LB2A19010,AZV-261,15.2448750,-72.5138056,3,2009-12-15 18:15:44,2009-12-15 18:21:44,360.000,COS   ,PSA,G130M,1291.000,11625,2010-12-16 03:19:57,LB2A19010,,,15.605
LB2A19020,AZV-261,15.2448750,-72.5138056,3,2009-12-15 18:26:08,2009-12-15 18:32:08,360.032,COS   ,PSA,G130M,1327.000,11625,2010-12-16 03:19:21,LB2A19020,,,15.605
LB2A19030,AZV-261,15.2448750,-72.5138056,3,2009-12-15 19:03:25,2009-12-15 19:13:20,595.040,COS   ,PSA,G160M,1577.000,11625,2010-12-16 03:21:27,LB2A19030,,,15.605
LB2A19040,AZV-261,15.2448750,-72.5138056,3,2009-12-15 19:51:31,2009-12-15 20:01:26,595.008,COS   ,PSA,G160M,1623.000,11625,2010-12-16 03:21:00,LB2A19040,,,15.605
LB2A19LXQ,AZV-261,15.2448750,-72.5138056,3,2009-12-15 17:27:19,2009-12-15 17:33:40,381.000,COS   ,PSA,G130M,1291.000,11625,2010-12-16 02:59:03,,,,15.605
LB2A19LYQ,AZV-261,15.2448750,-72.5138056,3,2009-12-15 17:34:32,2009-12-15 17:36:24,112.000,COS   ,PSA,G130M,1291.000,11625,2010-12-16 02:59:14,,,,15.605
LB2A19LZQ,AZV-261,15.2448750,-72.5138056,3,2009-12-15 17:37:52,2009-12-15 17:37:52,0.100,COS   ,PSA,G130M,1291.000,11625,2010-12-16 03:08:22,,,,15.605
LBBY01010,SK191,25.4253013,-73.8439444,2,2009-09-16 15:52:16,2009-09-16 15:58:17,176.064,COS   ,PSA,G130M,1291.000,11997,2009-09-16 18:11:10,LBBY01010,,,2.310e-4
LBBY01020,SK191,25.4253013,-73.8439444,2,2009-09-16 16:02:31,2009-09-16 16:03:59,88.032,COS   ,PSA,G130M,1309.000,11997,2009-09-16 23:40:43,LBBY01020,,,2.310e-4
LBBY01030,SK191,25.4253013,-73.8439444,2,2009-09-16 16:55:43,2009-09-16 16:57:43,120.032,COS   ,PSA,G160M,1600.000,11997,2009-09-16 23:37:16,LBBY01030,,,2.310e-4
LBBY01040,SK191,25.4253013,-73.8439444,2,2009-09-16 17:01:57,2009-09-16 17:09:02,240.032,COS   ,PSA,G160M,1623.000,11997,2009-09-16 23:44:00,LBBY01040,,,2.310e-4
LBBY01TZQ,SK191,25.4253013,-73.8439444,2,2009-09-16 15:22:47,2009-09-16 15:38:01,914.000,COS   ,PSA,G130M,1291.000,11997,2009-09-16 17:48:09,,,,2.310e-4
LBBY01U0Q,SK191,25.4253013,-73.8439444,2,2009-09-16 15:40:06,2009-09-16 15:43:04,178.000,COS   ,PSA,G130M,1291.000,11997,2009-09-16 17:48:29,,,,2.310e-4
LBBY01U1Q,SK191,25.4253013,-73.8439444,2,2009-09-16 15:43:41,2009-09-16 15:45:34,113.000,COS   ,PSA,G130M,1291.000,11997,2009-09-16 17:49:04,,,,2.310e-4
LBBY01U2Q,SK191,25.4253013,-73.8439444,2,2009-09-16 15:49:50,2009-09-16 15:49:52,2.000,COS   ,PSA,G130M,1291.000,11997,2009-09-16 17:49:48,,,,2.310e-4
LBBY03010,SK191,25.4253013,-73.8439444,2,2009-10-27 16:22:05,2009-10-27 16:28:06,176.000,COS   ,PSA,G130M,1291.000,11997,2009-10-27 18:31:12,LBBY03010,,,2.310e-4
LBBY03020,SK191,25.4253013,-73.8439444,2,2009-10-27 16:32:20,2009-10-27 16:33:48,88.032,COS   ,PSA,G130M,1309.000,11997,2009-10-27 22:44:50,LBBY03020,,,2.310e-4
LBBY03030,SK191,25.4253013,-73.8439444,2,2009-10-27 17:04:31,2009-10-27 17:06:31,120.032,COS   ,PSA,G160M,1600.000,11997,2009-10-27 22:40:24,LBBY03030,,,2.310e-4
LBBY03040,SK191,25.4253013,-73.8439444,2,2009-10-27 17:10:45,2009-10-27 17:17:50,240.032,COS   ,PSA,G160M,1623.000,11997,2009-10-27 22:49:51,LBBY03040,,,2.310e-4
LBBY03IHQ,SK191,25.4253013,-73.8439444,2,2009-10-27 15:40:26,2009-10-27 15:55:40,914.000,COS   ,PSA,G130M,1291.000,11997,2009-10-27 18:10:14,,,,2.310e-4
LBBY03IIQ,SK191,25.4253013,-73.8439444,2,2009-10-27 15:57:50,2009-10-27 16:00:48,178.000,COS   ,PSA,G130M,1291.000,11997,2009-10-27 18:11:13,,,,2.310e-4
LBBY03IJQ,SK191,25.4253013,-73.8439444,2,2009-10-27 16:01:26,2009-10-27 16:03:19,113.000,COS   ,PSA,G130M,1291.000,11997,2009-10-27 18:11:28,,,,2.310e-4
LBBY03IKQ,SK191,25.4253013,-73.8439444,2,2009-10-27 16:07:34,2009-10-27 16:07:36,2.000,COS   ,PSA,G130M,1291.000,11997,2009-10-27 18:12:16,,,,2.310e-4
LBBY04010,SK191,25.4253013,-73.8439444,2,2010-02-11 02:13:10,2010-02-11 02:19:11,176.000,COS   ,PSA,G130M,1291.000,11997,2010-02-11 03:57:07,LBBY04010,,,2.310e-4
LBBY04020,SK191,25.4253013,-73.8439444,2,2010-02-11 02:23:25,2010-02-11 02:24:53,88.032,COS   ,PSA,G130M,1309.000,11997,2010-02-11 07:23:00,LBBY04020,,,2.310e-4
LBBY04030,SK191,25.4253013,-73.8439444,2,2010-02-11 02:29:47,2010-02-11 02:31:47,120.032,COS   ,PSA,G160M,1600.000,11997,2010-02-11 07:23:35,LBBY04030,,,2.310e-4
LBBY04040,SK191,25.4253013,-73.8439444,2,2010-02-11 02:36:01,2010-02-11 02:42:57,231.072,COS   ,PSA,G160M,1623.000,11997,2010-02-11 03:58:23,LBBY04040,,,2.310e-4
LBBY04RWQ,SK191,25.4253013,-73.8439444,2,2010-02-11 01:43:40,2010-02-11 01:58:54,914.000,COS   ,PSA,G130M,1291.000,11997,2010-02-11 03:47:14,,,,2.310e-4
LBBY04RXQ,SK191,25.4253013,-73.8439444,2,2010-02-11 02:01:00,2010-02-11 02:03:58,178.000,COS   ,PSA,G130M,1291.000,11997,2010-02-11 03:47:30,,,,2.310e-4
LBBY04RYQ,SK191,25.4253013,-73.8439444,2,2010-02-11 02:04:35,2010-02-11 02:06:28,113.000,COS   ,PSA,G130M,1291.000,11997,2010-02-11 03:48:06,,,,2.310e-4
