radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
80.936013,0.884,1.49117,0.323,16.7,0.069,3,17.558,0.106,3,NA,NA,0,17.182,0.153,5,16.326,0.052,5,16.048,0.148,5,NA,NA,0,NA,NA,0
80.937123,0.341,1.851776,0.344,14.081,0.142,4,14.666,0.059,4,NA,NA,0,14.32,0.077,4,13.944,0.102,4,13.78,0.062,4,13.546,0.208,2,NA,NA,0
80.938363,0.411,1.505555,0.605,15.447,0.193,6,16.695,0.081,6,NA,NA,0,16.073,0.062,6,14.974,0.155,6,14.603,0.158,6,NA,NA,0,NA,NA,0
80.938454,0.447,1.822082,0.367,12.174,0.004,1,12.973,0.005,1,NA,NA,0,12.496,0.003,1,11.861,0.003,1,11.594,0.005,1,11.523,0.045,1,NA,NA,0
80.939416,0.861,1.50076,0.656,17.337,0.21,1,17.751,0.266,1,NA,NA,0,17.491,0.147,5,16.853,0.124,5,NA,NA,0,NA,NA,0,NA,NA,0
80.939462,0.468,1.57926,0.395,16.136,0.063,3,17.233,0.112,3,NA,NA,0,16.683,0.084,3,15.953,0.039,3,15.663,0.061,3,NA,NA,0,NA,NA,0
80.939658,0.4,1.421624,0.245,16.916,0.147,2,17.249,0.038,2,NA,NA,0,17.169,0.075,4,16.804,0.085,4,NA,NA,0,NA,NA,0,NA,NA,0
80.939807,0.307,1.63193,0.486,15.046,0.028,3,16.054,0.062,3,NA,NA,0,15.545,0.068,3,14.728,0.012,3,14.459,0.058,3,NA,NA,0,NA,NA,0
80.939849,0.489,1.386071,0.479,14.437,0.204,7,15.533,0.07,7,NA,NA,0,14.967,0.078,7,14.099,0.21,7,13.813,0.145,7,13.533,0.041,2,NA,NA,0
80.939931,0.93,1.824444,1.371,11.392,0.019,3,11.946,0.055,3,NA,NA,0,11.554,0.002,1,11.271,0.002,1,11.169,0.004,1,11.046,0.008,2,NA,NA,0
80.940858,0.283,1.469012,0.225,13.309,0.186,6,13.941,0.041,6,NA,NA,0,13.586,0.052,6,13.117,0.165,6,12.989,0.117,6,12.914,0.231,4,NA,NA,0
80.940965,0.205,1.663272,0.159,13.025,0.186,4,13.976,0.062,4,NA,NA,0,13.494,0.069,4,12.738,0.16,4,12.421,0.119,4,12.233,0.03,4,NA,NA,0
80.940969,0.122,1.417742,0.058,NA,NA,0,NA,NA,0,NA,NA,0,17.728,0.102,1,16.503,0.071,1,16.038,0.143,1,NA,NA,0,NA,NA,0
80.941303,0.142,1.842591,0.125,10.025,0.104,7,10.104,0.026,7,NA,NA,0,10.026,0.103,7,10.073,0.063,7,10.191,0.057,7,10.242,0.061,4,NA,NA,0
80.941709,0.197,1.687274,0.244,13.589,0.155,4,14.259,0.055,4,NA,NA,0,13.879,0.066,4,13.389,0.136,4,13.231,0.119,4,13.098,0.07,4,NA,NA,0
80.941776,1.327,1.460196,0.543,17.136,0.004,3,17.445,0.178,3,NA,NA,0,17.344,0.148,2,16.914,0.081,2,NA,NA,0,NA,NA,0,NA,NA,0
80.94242,0.82,1.677715,0.087,NA,NA,0,NA,NA,0,NA,NA,0,17.327,0.097,1,16.702,0.113,1,NA,NA,0,NA,NA,0,NA,NA,0
80.942678,0.4,1.414202,0.514,14.553,0.223,5,15.14,0.035,5,NA,NA,0,14.836,0.043,5,14.492,0.158,5,14.361,0.128,5,NA,NA,0,NA,NA,0
